 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749734e-09  0.00000000e+00  2.46749746e-09 
 2.57750000e-09  9.09981723e-01  2.57750000e-09  2.83285073e-09  2.57750000e-09  2.46772369e-09 
 2.57850000e-09  9.51169460e-01  2.57850000e-09  2.86148893e-09  2.57850000e-09  2.46778903e-09 
 2.57950000e-09  9.91832590e-01  2.57950000e-09  2.93330538e-09  2.57950000e-09  2.46782611e-09 
 2.58050000e-09  1.03201105e+00  2.58050000e-09  3.02430370e-09  2.58050000e-09  2.46780663e-09 
 2.58150000e-09  1.07177064e+00  2.58150000e-09  3.09650450e-09  2.58150000e-09  2.46772219e-09 
 2.58250000e-09  1.11121020e+00  2.58250000e-09  3.13750548e-09  2.58250000e-09  2.46764970e-09 
 2.80050000e-09  1.94993441e+00  2.80050000e-09  8.55947895e-01  2.80050000e-09 -7.91507878e-05 
 2.80150000e-09  1.94993516e+00  2.80150000e-09  9.17731747e-01  2.80150000e-09 -1.07228598e-04 
 2.80250000e-09  1.94993550e+00  2.80250000e-09  9.78725097e-01  2.80250000e-09 -1.24250432e-04 
 2.80350000e-09  1.94993623e+00  2.80350000e-09  1.03889816e+00  2.80350000e-09 -1.35084954e-04 
 2.80450000e-09  1.94993655e+00  2.80450000e-09  1.09828541e+00  2.80450000e-09 -1.45920446e-04 
 2.80550000e-09  1.94993726e+00  2.80550000e-09  1.15705821e+00  2.80550000e-09 -1.59925965e-04 
 2.92150000e-09  1.94996637e+00  2.92150000e-09  1.94991856e+00  2.92150000e-09  8.87135132e-01 
 2.92250000e-09  1.94996642e+00  2.92250000e-09  1.94992687e+00  2.92250000e-09  9.47501248e-01 
 2.92350000e-09  1.94996662e+00  2.92350000e-09  1.94993251e+00  2.92350000e-09  1.00708366e+00 
 2.92450000e-09  1.94996668e+00  2.92450000e-09  1.94993932e+00  2.92450000e-09  1.06862944e+00 
 2.92550000e-09  1.94996689e+00  2.92550000e-09  1.94994511e+00  2.92550000e-09  1.13586014e+00 
 2.92650000e-09  1.94996695e+00  2.92650000e-09  1.94994153e+00  2.92650000e-09  1.20913506e+00 
 3.11450000e-09  1.13461377e+00  3.11450000e-09  1.94999889e+00  3.11450000e-09  1.94999650e+00 
