 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749750e-09  0.00000000e+00  2.46749746e-09 
 2.57850000e-09  9.39876771e-01  2.57850000e-09  2.98274971e-09  2.57850000e-09  2.46768289e-09 
 2.57950000e-09  9.75580732e-01  2.57950000e-09  3.07974102e-09  2.57950000e-09  2.46786203e-09 
 2.58050000e-09  1.01193241e+00  2.58050000e-09  2.95735447e-09  2.58050000e-09  2.46739301e-09 
 2.58150000e-09  1.04913583e+00  2.58150000e-09  2.92846575e-09  2.58150000e-09  2.46770987e-09 
 2.58250000e-09  1.08676468e+00  2.58250000e-09  2.58955091e-09  2.58250000e-09  2.46709819e-09 
 2.58350000e-09  1.12430134e+00  2.58350000e-09  2.34203684e-09  2.58350000e-09  2.46757959e-09 
 2.79050000e-09  1.94993359e+00  2.79050000e-09  9.02755069e-01  2.79050000e-09 -1.01637131e-04 
 2.79150000e-09  1.94993423e+00  2.79150000e-09  9.64008218e-01  2.79150000e-09 -1.21168259e-04 
 2.79250000e-09  1.94993494e+00  2.79250000e-09  1.02442351e+00  2.79250000e-09 -1.33962001e-04 
 2.79350000e-09  1.94993555e+00  2.79350000e-09  1.08401494e+00  2.79350000e-09 -1.41916614e-04 
 2.79450000e-09  1.94993622e+00  2.79450000e-09  1.14292406e+00  2.79450000e-09 -1.56919734e-04 
 2.79550000e-09  1.94993680e+00  2.79550000e-09  1.20144202e+00  2.79550000e-09 -1.72232874e-04 
 2.91050000e-09  1.94996696e+00  2.91050000e-09  1.94991726e+00  2.91050000e-09  8.72096540e-01 
 2.91150000e-09  1.94996710e+00  2.91150000e-09  1.94992516e+00  2.91150000e-09  9.32811260e-01 
 2.91250000e-09  1.94996721e+00  2.91250000e-09  1.94993116e+00  2.91250000e-09  9.92469754e-01 
 2.91350000e-09  1.94996734e+00  2.91350000e-09  1.94993802e+00  2.91350000e-09  1.05304805e+00 
 2.91450000e-09  1.94996746e+00  2.91450000e-09  1.94994508e+00  2.91450000e-09  1.11848427e+00 
 2.91550000e-09  1.94996760e+00  2.91550000e-09  1.94994156e+00  2.91550000e-09  1.19119184e+00 
 3.11350000e-09  1.18787741e+00  3.11350000e-09  1.94999896e+00  3.11350000e-09  1.94999563e+00 
 3.11450000e-09  1.13489212e+00  3.11450000e-09  1.94999878e+00  3.11450000e-09  1.94998932e+00 
 3.11550000e-09  1.08212868e+00  3.11550000e-09  1.94999898e+00  3.11550000e-09  1.94999383e+00 
 3.11650000e-09  1.02959982e+00  3.11650000e-09  1.94999879e+00  3.11650000e-09  1.94999008e+00 
 3.11750000e-09  9.77202637e-01  3.11750000e-09  1.94999900e+00  3.11750000e-09  1.94999647e+00 
 3.11850000e-09  9.24902657e-01  3.11850000e-09  1.94999881e+00  3.11850000e-09  1.94999038e+00 
 3.48550000e-09  8.34362321e-05  3.48550000e-09  1.19780804e+00  3.48550000e-09  1.94989749e+00 
 3.48650000e-09  8.20239249e-05  3.48650000e-09  1.11797169e+00  3.48650000e-09  1.94988073e+00 
 3.48750000e-09  8.06267236e-05  3.48750000e-09  1.03698877e+00  3.48750000e-09  1.94987018e+00 
 3.48850000e-09  7.92631724e-05  3.48850000e-09  9.54998782e-01  3.48850000e-09  1.94987086e+00 
 3.48950000e-09  7.78950970e-05  3.48950000e-09  8.72077011e-01  3.48950000e-09  1.94988606e+00 
 3.49050000e-09  7.65672371e-05  3.49050000e-09  7.88407076e-01  3.49050000e-09  1.94991670e+00 
 3.70050000e-09  9.43025484e-01  3.70050000e-09 -4.47827106e-06  3.70050000e-09  1.94998622e+00 
 3.70150000e-09  9.80078977e-01  3.70150000e-09 -4.83626640e-06  3.70150000e-09  1.94998650e+00 
 3.70250000e-09  1.01765769e+00  3.70250000e-09 -4.26056436e-06  3.70250000e-09  1.94998699e+00 
 3.70350000e-09  1.05553015e+00  3.70350000e-09 -4.61226383e-06  3.70350000e-09  1.94998724e+00 
 3.70450000e-09  1.09330116e+00  3.70450000e-09 -4.05053442e-06  3.70450000e-09  1.94998771e+00 
 3.70550000e-09  1.13073896e+00  3.70550000e-09 -4.39785149e-06  3.70550000e-09  1.94998793e+00 
 3.91150000e-09  1.94993313e+00  3.91150000e-09  8.83258341e-01  3.91150000e-09  1.94989047e+00 
 3.91250000e-09  1.94993385e+00  3.91250000e-09  9.44617249e-01  3.91250000e-09  1.94978850e+00 
 3.91350000e-09  1.94993451e+00  3.91350000e-09  1.00505553e+00  3.91350000e-09  1.94967742e+00 
 3.91450000e-09  1.94993519e+00  3.91450000e-09  1.06456734e+00  3.91450000e-09  1.94957641e+00 
 3.91550000e-09  1.94993582e+00  3.91550000e-09  1.12326900e+00  3.91550000e-09  1.94947621e+00 
 3.91650000e-09  1.94993645e+00  3.91650000e-09  1.18150165e+00  3.91650000e-09  1.94935971e+00 
 4.04550000e-09  1.94996861e+00  4.04550000e-09  1.94995396e+00  4.04550000e-09  1.20281665e+00 
 4.04650000e-09  1.94996873e+00  4.04650000e-09  1.94998082e+00  4.04650000e-09  1.14528558e+00 
 4.04750000e-09  1.94996886e+00  4.04750000e-09  1.95000685e+00  4.04750000e-09  1.08769639e+00 
 4.04850000e-09  1.94996896e+00  4.04850000e-09  1.95003394e+00  4.04850000e-09  1.02981091e+00 
 4.04950000e-09  1.94996908e+00  4.04950000e-09  1.95005521e+00  4.04950000e-09  9.71545302e-01 
 4.05050000e-09  1.94996919e+00  4.05050000e-09  1.95007206e+00  4.05050000e-09  9.12689516e-01 
 4.23550000e-09  1.18917148e+00  4.23550000e-09  1.94999878e+00  4.23550000e-09  5.35293560e-05 
 4.23650000e-09  1.13618118e+00  4.23650000e-09  1.94999882e+00  4.23650000e-09  5.51872756e-05 
 4.23750000e-09  1.08341175e+00  4.23750000e-09  1.94999880e+00  4.23750000e-09  5.00916931e-05 
 4.23850000e-09  1.03087909e+00  4.23850000e-09  1.94999884e+00  4.23850000e-09  5.17671401e-05 
 4.23950000e-09  9.78478856e-01  4.23950000e-09  1.94999881e+00  4.23950000e-09  4.67383054e-05 
 4.24050000e-09  9.26178438e-01  4.24050000e-09  1.94999885e+00  4.24050000e-09  4.84673948e-05 
 4.60750000e-09  8.34710072e-05  4.60750000e-09  1.20002065e+00  4.60750000e-09 -7.89206689e-06 
 4.60850000e-09  8.20579828e-05  4.60850000e-09  1.12021068e+00  4.60850000e-09 -7.36389732e-06 
 4.60950000e-09  8.06585947e-05  4.60950000e-09  1.03925530e+00  4.60950000e-09 -4.85593586e-06 
 4.61050000e-09  7.92966921e-05  4.61050000e-09  9.57286214e-01  4.61050000e-09  7.19388686e-08 
 4.61150000e-09  7.79270653e-05  4.61150000e-09  8.74385360e-01  4.61150000e-09  4.99832516e-06 
 4.61250000e-09  7.65998817e-05  4.61250000e-09  7.90729614e-01  4.61250000e-09  1.11008274e-05 
 4.82250000e-09  9.42082835e-01  4.82250000e-09  8.65529856e-07  4.82250000e-09  1.67089349e-06 
 4.82350000e-09  9.79124867e-01  4.82350000e-09  6.00835274e-07  4.82350000e-09  8.86748105e-07 
 4.82450000e-09  1.01669108e+00  4.82450000e-09  7.95870907e-07  4.82450000e-09  1.48425233e-06 
 4.82550000e-09  1.05456129e+00  4.82550000e-09  5.40979424e-07  4.82550000e-09  6.43351657e-07 
 4.82650000e-09  1.09233954e+00  4.82650000e-09  7.35632987e-07  4.82650000e-09  1.53355655e-06 
 4.82750000e-09  1.12978900e+00  4.82750000e-09  4.88496885e-07  4.82750000e-09  7.85624760e-07 
 5.03350000e-09  1.94993309e+00  5.03350000e-09  8.80492484e-01  5.03350000e-09 -9.27057556e-05 
 5.03450000e-09  1.94993384e+00  5.03450000e-09  9.42042698e-01  5.03450000e-09 -1.15815829e-04 
 5.03550000e-09  1.94993448e+00  5.03550000e-09  1.00276279e+00  5.03550000e-09 -1.31467578e-04 
 5.03650000e-09  1.94993518e+00  5.03650000e-09  1.06264380e+00  5.03650000e-09 -1.39549510e-04 
 5.03750000e-09  1.94993577e+00  5.03750000e-09  1.12177661e+00  5.03750000e-09 -1.52998848e-04 
 5.03850000e-09  1.94993645e+00  5.03850000e-09  1.18039210e+00  5.03850000e-09 -1.67011755e-04 
