 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749748e-09  0.00000000e+00  2.46749746e-09 
 2.57850000e-09  9.39876925e-01  2.57850000e-09  1.02814804e-08  2.57850000e-09  2.47610721e-09 
 2.57950000e-09  9.75580921e-01  2.57950000e-09  1.76168824e-08  2.57950000e-09  2.47311399e-09 
 2.58050000e-09  1.01193260e+00  2.58050000e-09  1.85339277e-08  2.58050000e-09  2.45970372e-09 
 2.58150000e-09  1.04913604e+00  2.58150000e-09  1.56333705e-08  2.58150000e-09  2.45573706e-09 
 2.58250000e-09  1.08676503e+00  2.58250000e-09 -2.28004057e-08  2.58250000e-09  2.39692854e-09 
 2.58350000e-09  1.12430187e+00  2.58350000e-09 -7.08171068e-08  2.58350000e-09  2.41136799e-09 
 3.11450000e-09  1.13558449e+00  3.11450000e-09  3.68993625e-09  3.11450000e-09  2.48495424e-09 
 3.11550000e-09  1.08281769e+00  3.11550000e-09  3.02801439e-09  3.11550000e-09  2.44933540e-09 
 3.11650000e-09  1.03028668e+00  3.11650000e-09  2.90717375e-09  3.11650000e-09  2.48527798e-09 
 3.11750000e-09  9.77887769e-01  3.11750000e-09  2.43693660e-09  3.11750000e-09  2.45003079e-09 
 3.11850000e-09  9.25587490e-01  3.11850000e-09  2.03381284e-09  3.11850000e-09  2.48472370e-09 
 3.11950000e-09  8.73283262e-01  3.11950000e-09  1.31103758e-09  3.11950000e-09  2.44998155e-09 
 3.70050000e-09  9.42134915e-01  3.70050000e-09  1.24258454e-08  3.70050000e-09  2.76567375e-09 
 3.70150000e-09  9.79181064e-01  3.70150000e-09  9.65019162e-09  3.70150000e-09  2.16125096e-09 
 3.70250000e-09  1.01674918e+00  3.70250000e-09  1.03337904e-08  3.70250000e-09  2.75996237e-09 
 3.70350000e-09  1.05461660e+00  3.70350000e-09 -1.61163231e-08  3.70350000e-09  2.12568274e-09 
 3.70450000e-09  1.09239351e+00  3.70450000e-09 -5.36019718e-08  3.70450000e-09  2.71236272e-09 
 3.70550000e-09  1.12984222e+00  3.70550000e-09 -8.05833520e-08  3.70550000e-09  2.16670393e-09 
 4.23650000e-09  1.13861968e+00  4.23650000e-09  3.34909522e-09  4.23650000e-09  2.42102133e-09 
 4.23750000e-09  1.08583809e+00  4.23750000e-09  2.94358973e-09  4.23750000e-09  2.51291232e-09 
 4.23850000e-09  1.03329743e+00  4.23850000e-09  2.71690914e-09  4.23850000e-09  2.42215592e-09 
 4.23950000e-09  9.80890752e-01  4.23950000e-09  2.35718167e-09  4.23950000e-09  2.51270721e-09 
 4.24050000e-09  9.28588898e-01  4.24050000e-09  1.81084273e-09  4.24050000e-09  2.42217618e-09 
 4.24150000e-09  8.76284360e-01  4.24150000e-09  1.18982568e-09  4.24150000e-09  2.51200455e-09 
 4.82250000e-09  9.40366553e-01  4.82250000e-09  1.23031060e-08  4.82250000e-09  2.72243833e-09 
 4.82350000e-09  9.77391483e-01  4.82350000e-09  9.22853644e-09  4.82350000e-09  2.20400820e-09 
 4.82450000e-09  1.01493567e+00  4.82450000e-09  1.08927536e-08  4.82450000e-09  2.71872219e-09 
 4.82550000e-09  1.05279829e+00  4.82550000e-09 -1.45474600e-08  4.82550000e-09  2.16969304e-09 
 4.82650000e-09  1.09058624e+00  4.82650000e-09 -5.21523924e-08  4.82650000e-09  2.66836936e-09 
 4.82750000e-09  1.12805419e+00  4.82750000e-09 -8.01399822e-08  4.82750000e-09  2.20680557e-09 
 5.35850000e-09  1.14126942e+00  5.35850000e-09  3.34149847e-09  5.35850000e-09  2.42952619e-09 
 5.35950000e-09  1.08847616e+00  5.35950000e-09  2.91623387e-09  5.35950000e-09  2.50444737e-09 
 5.36050000e-09  1.03592513e+00  5.36050000e-09  2.73737558e-09  5.36050000e-09  2.43052933e-09 
 5.36150000e-09  9.83512577e-01  5.36150000e-09  2.35008943e-09  5.36150000e-09  2.50426224e-09 
 5.36250000e-09  9.31207503e-01  5.36250000e-09  1.85083993e-09  5.36250000e-09  2.43047588e-09 
 5.36350000e-09  8.78903670e-01  5.36350000e-09  1.17563498e-09  5.36350000e-09  2.50364907e-09 
 5.94450000e-09  9.38380872e-01  5.94450000e-09  1.22330234e-08  5.94450000e-09  2.70510137e-09 
 5.94550000e-09  9.75382968e-01  5.94550000e-09  8.82629728e-09  5.94550000e-09  2.22099239e-09 
 5.94650000e-09  1.01289965e+00  5.94650000e-09  1.15569285e-08  5.94650000e-09  2.70323719e-09 
 5.94750000e-09  1.05075576e+00  5.94750000e-09 -1.27134169e-08  5.94750000e-09  2.18847312e-09 
 5.94850000e-09  1.08855544e+00  5.94850000e-09 -5.03756611e-08  5.94850000e-09  2.64968986e-09 
 5.94950000e-09  1.12604472e+00  5.94950000e-09 -7.94799200e-08  5.94950000e-09  2.22144381e-09 
 6.48050000e-09  1.14404539e+00  6.48050000e-09  3.41644821e-09  6.48050000e-09  2.43824333e-09 
 6.48150000e-09  1.09124091e+00  6.48150000e-09  2.92235713e-09  6.48150000e-09  2.49568843e-09 
 6.48250000e-09  1.03867837e+00  6.48250000e-09  2.76216341e-09  6.48250000e-09  2.43912723e-09 
 6.48350000e-09  9.86260467e-01  6.48350000e-09  2.33233918e-09  6.48350000e-09  2.49565940e-09 
 6.48450000e-09  9.33951450e-01  6.48450000e-09  1.88231816e-09  6.48450000e-09  2.43906761e-09 
 6.48550000e-09  8.81649201e-01  6.48550000e-09  1.15501705e-09  6.48550000e-09  2.49510823e-09 
 7.06650000e-09  9.36624644e-01  7.06650000e-09  1.21439316e-08  7.06650000e-09  2.67325417e-09 
 7.06750000e-09  9.73607417e-01  7.06750000e-09  8.44830508e-09  7.06750000e-09  2.25238350e-09 
 7.06850000e-09  1.01109930e+00  7.06850000e-09  1.20523341e-08  7.06850000e-09  2.67320938e-09 
 7.06950000e-09  1.04894858e+00  7.06950000e-09 -1.11145717e-08  7.06950000e-09  2.22140162e-09 
 7.07050000e-09  1.08675804e+00  7.07050000e-09 -4.87693602e-08  7.07050000e-09  2.61721117e-09 
 7.07150000e-09  1.12426591e+00  7.07150000e-09 -7.88119053e-08  7.07150000e-09  2.25038477e-09 
 7.60250000e-09  1.14642473e+00  7.60250000e-09  3.43477391e-09  7.60250000e-09  2.44761533e-09 
 7.60350000e-09  1.09361041e+00  7.60350000e-09  2.90158128e-09  7.60350000e-09  2.48636273e-09 
 7.60450000e-09  1.04103777e+00  7.60450000e-09  2.77081547e-09  7.60450000e-09  2.44837789e-09 
 7.60550000e-09  9.88614963e-01  7.60550000e-09  2.30912561e-09  7.60550000e-09  2.48644000e-09 
 7.60650000e-09  9.36302330e-01  7.60650000e-09  1.90576080e-09  7.60650000e-09  2.44826720e-09 
 7.60750000e-09  8.84001106e-01  7.60750000e-09  1.11241041e-09  7.60750000e-09  2.48589849e-09 
 8.18850000e-09  9.34797618e-01  8.18850000e-09  1.19542017e-08  8.18850000e-09  2.64807037e-09 
 8.18950000e-09  9.71760915e-01  8.18950000e-09  7.94285845e-09  8.18950000e-09  2.27706337e-09 
 8.19050000e-09  1.00922699e+00  8.19050000e-09  1.24949628e-08  8.19050000e-09  2.65012129e-09 
 8.19150000e-09  1.04707071e+00  8.19150000e-09 -1.02204872e-08  8.19150000e-09  2.24639979e-09 
 8.19250000e-09  1.08489108e+00  8.19250000e-09 -4.82378672e-08  8.19250000e-09  2.59127464e-09 
 8.19350000e-09  1.12241508e+00  8.19350000e-09 -7.86514738e-08  8.19350000e-09  2.27425423e-09 
 8.72450000e-09  1.14910245e+00  8.72450000e-09  3.47390283e-09  8.72450000e-09  2.45991194e-09 
 8.72550000e-09  1.09627693e+00  8.72550000e-09  2.90122962e-09  8.72550000e-09  2.47413090e-09 
 8.72650000e-09  1.04369269e+00  8.72650000e-09  2.79965526e-09  8.72650000e-09  2.46052101e-09 
 8.72750000e-09  9.91264138e-01  8.72750000e-09  2.30651820e-09  8.72750000e-09  2.47434218e-09 
 8.72850000e-09  9.38947199e-01  8.72850000e-09  1.95055222e-09  8.72850000e-09  2.46033588e-09 
 8.72950000e-09  8.86646954e-01  8.72950000e-09  1.13153684e-09  8.72950000e-09  2.47390719e-09 
 9.31050000e-09  9.32606796e-01  9.31050000e-09  1.17954251e-08  9.31050000e-09  2.61426736e-09 
 9.31150000e-09  9.69548037e-01  9.31150000e-09  7.48646922e-09  9.31150000e-09  2.31035963e-09 
 9.31250000e-09  1.00697750e+00  9.31250000e-09  1.16151645e-08  9.31250000e-09  2.61599448e-09 
 9.31350000e-09  1.04480818e+00  9.31350000e-09 -8.77083570e-09  9.31350000e-09  2.28447466e-09 
 9.31450000e-09  1.08264401e+00  9.31450000e-09 -4.60992816e-08  9.31450000e-09  2.55739768e-09 
 9.31550000e-09  1.12019162e+00  9.31550000e-09 -7.77152078e-08  9.31550000e-09  2.30426489e-09 
 9.84650000e-09  1.15223432e+00  9.84650000e-09  3.52040117e-09  9.84650000e-09  2.47400717e-09 
 9.84750000e-09  1.09939585e+00  9.84750000e-09  2.90801272e-09  9.84750000e-09  2.46010928e-09 
 9.84850000e-09  1.04679805e+00  9.84850000e-09  2.83300530e-09  9.84850000e-09  2.47443344e-09 
 9.84950000e-09  9.94362703e-01  9.84950000e-09  2.31506661e-09  9.84950000e-09  2.46048854e-09 
 9.85050000e-09  9.42040659e-01  9.85050000e-09  2.00145811e-09  9.85050000e-09  2.47414617e-09 
 9.85150000e-09  8.89741522e-01  9.85150000e-09  1.16397025e-09  9.85150000e-09  2.46018228e-09 
 1.04325000e-08  9.30219990e-01  1.04325000e-08  1.15995248e-08  1.04325000e-08  2.57936011e-09 
 1.04335000e-08  9.67139070e-01  1.04335000e-08  6.99505484e-09  1.04335000e-08  2.34474745e-09 
 1.04345000e-08  1.00453851e+00  1.04345000e-08  9.88072230e-09  1.04345000e-08  2.57926536e-09 
 1.04355000e-08  1.04235685e+00  1.04355000e-08 -7.88124402e-09  1.04355000e-08  2.32474368e-09 
 1.04365000e-08  1.08019882e+00  1.04365000e-08 -4.42422133e-08  1.04365000e-08  2.52314369e-09 
 1.04375000e-08  1.11776839e+00  1.04375000e-08 -7.64759812e-08  1.04375000e-08  2.33652431e-09 
 1.09415000e-08  2.05290470e+00  1.09415000e-08  2.70131523e-09  1.09415000e-08  2.44149739e-09 
 1.09685000e-08  1.15555036e+00  1.09685000e-08  3.58797647e-09  1.09685000e-08  2.49081600e-09 
 1.09695000e-08  1.10269816e+00  1.09695000e-08  2.94270497e-09  1.09695000e-08  2.44337212e-09 
 1.09705000e-08  1.05008580e+00  1.09705000e-08  2.88693799e-09  1.09705000e-08  2.49102550e-09 
 1.09715000e-08  9.97643010e-01  1.09715000e-08  2.36150519e-09  1.09715000e-08  2.44397841e-09 
 1.09725000e-08  9.45315308e-01  1.09725000e-08  2.07660966e-09  1.09725000e-08  2.49058596e-09 
 1.09735000e-08  8.93017151e-01  1.09735000e-08  1.23195190e-09  1.09735000e-08  2.44382742e-09 
 1.15545000e-08  9.28141403e-01  1.15545000e-08  1.14526360e-08  1.15545000e-08  2.54362925e-09 
 1.15555000e-08  9.65041102e-01  1.15555000e-08  8.50257470e-09  1.15555000e-08  2.38337861e-09 
 1.15565000e-08  1.00240910e+00  1.15565000e-08  1.26446922e-08  1.15565000e-08  2.54465760e-09 
 1.15575000e-08  1.04021522e+00  1.15575000e-08 -7.74895034e-09  1.15575000e-08  2.35394981e-09 
 1.15585000e-08  1.07806595e+00  1.15585000e-08 -4.50178386e-08  1.15585000e-08  2.48738247e-09 
 1.15595000e-08  1.11565583e+00  1.15595000e-08 -7.79247794e-08  1.15595000e-08  2.37102166e-09 
 1.20905000e-08  1.15848082e+00  1.20905000e-08  3.63624691e-09  1.20905000e-08  2.50693261e-09 
 1.20915000e-08  1.10561644e+00  1.20915000e-08  2.96672609e-09  1.20915000e-08  2.42734499e-09 
 1.20925000e-08  1.05299105e+00  1.20925000e-08  2.93040428e-09  1.20925000e-08  2.50693494e-09 
 1.20935000e-08  1.00054144e+00  1.20935000e-08  2.38507353e-09  1.20935000e-08  2.42812803e-09 
 1.20945000e-08  9.48208507e-01  1.20945000e-08  2.10356546e-09  1.20945000e-08  2.50631954e-09 
 1.20955000e-08  8.95911035e-01  1.20955000e-08  1.25132091e-09  1.20955000e-08  2.42816967e-09 
 1.23205000e-08  1.51516710e-03  1.23205000e-08  5.23159438e-04  1.23205000e-08 -9.86540254e-08 
 1.26765000e-08  9.26053550e-01  1.26765000e-08  1.12270701e-08  1.26765000e-08  2.51017807e-09 
 1.26775000e-08  9.62937239e-01  1.26775000e-08  9.17519435e-09  1.26775000e-08  2.41830911e-09 
 1.26785000e-08  1.00027425e+00  1.26785000e-08  1.24910814e-08  1.26785000e-08  2.50937765e-09 
 1.26795000e-08  1.03806507e+00  1.26795000e-08 -5.55792309e-09  1.26795000e-08  2.39154480e-09 
 1.26805000e-08  1.07592293e+00  1.26805000e-08 -4.22594793e-08  1.26805000e-08  2.45348691e-09 
 1.26815000e-08  1.11353258e+00  1.26815000e-08 -7.62145607e-08  1.26815000e-08  2.40104719e-09 
 1.32125000e-08  1.16166103e+00  1.32125000e-08  3.66582545e-09  1.32125000e-08  2.52191917e-09 
 1.32135000e-08  1.10878359e+00  1.32135000e-08  3.00477804e-09  1.32135000e-08  2.41243170e-09 
 1.32145000e-08  1.05614404e+00  1.32145000e-08  2.94939415e-09  1.32145000e-08  2.52171284e-09 
 1.32155000e-08  1.00368694e+00  1.32155000e-08  2.42560841e-09  1.32155000e-08  2.41341036e-09 
 1.32165000e-08  9.51348219e-01  1.32165000e-08  2.13913739e-09  1.32165000e-08  2.52096982e-09 
 1.32175000e-08  8.99051418e-01  1.32175000e-08  1.33795142e-09  1.32175000e-08  2.41365394e-09 
 1.37985000e-08  9.23873233e-01  1.37985000e-08  1.09589249e-08  1.37985000e-08  2.46752502e-09 
 1.37995000e-08  9.60741905e-01  1.37995000e-08  9.78280773e-09  1.37995000e-08  2.46237275e-09 
 1.38005000e-08  9.98046630e-01  1.38005000e-08  1.22797247e-08  1.38005000e-08  2.46508031e-09 
 1.38015000e-08  1.03582007e+00  1.38015000e-08 -3.37855274e-09  1.38015000e-08  2.43825987e-09 
 1.38025000e-08  1.07368429e+00  1.38025000e-08 -3.93785240e-08  1.38025000e-08  2.41082065e-09 
 1.38035000e-08  1.11131410e+00  1.38035000e-08 -7.43697594e-08  1.38035000e-08  2.43991871e-09 
 1.43345000e-08  1.16517572e+00  1.43345000e-08  3.68253317e-09  1.43345000e-08  2.53649379e-09 
 1.43355000e-08  1.11228367e+00  1.43355000e-08  3.04138842e-09  1.43355000e-08  2.39793968e-09 
 1.43365000e-08  1.05962809e+00  1.43365000e-08  2.95435451e-09  1.43365000e-08  2.53607330e-09 
 1.43375000e-08  1.00716228e+00  1.43375000e-08  2.45924286e-09  1.43375000e-08  2.39910841e-09 
 1.43385000e-08  9.54816725e-01  1.43385000e-08  2.16241977e-09  1.43385000e-08  2.53521903e-09 
 1.43395000e-08  9.02520311e-01  1.43395000e-08  1.36703276e-09  1.43395000e-08  2.39945402e-09 
 1.49205000e-08  9.21312120e-01  1.49205000e-08  1.06244938e-08  1.49205000e-08  2.41560538e-09 
 1.49215000e-08  9.58165280e-01  1.49215000e-08  1.04011160e-08  1.49215000e-08  2.51585980e-09 
 1.49225000e-08  9.95432095e-01  1.49225000e-08  1.19808156e-08  1.49225000e-08  2.41140863e-09 
 1.49235000e-08  1.03318323e+00  1.49235000e-08 -9.01341307e-10  1.49235000e-08  2.49479193e-09 
 1.49245000e-08  1.07105337e+00  1.49245000e-08 -3.61896203e-08  1.49245000e-08  2.35883296e-09 
 1.49255000e-08  1.10870622e+00  1.49255000e-08 -7.20335347e-08  1.49255000e-08  2.48806048e-09 
 1.54565000e-08  1.16901242e+00  1.54565000e-08  3.69831682e-09  1.54565000e-08  2.55283905e-09 
 1.54575000e-08  1.11610444e+00  1.54575000e-08  3.09572379e-09  1.54575000e-08  2.38177189e-09 
 1.54585000e-08  1.06343110e+00  1.54585000e-08  2.98008609e-09  1.54585000e-08  2.55213195e-09 
 1.54595000e-08  1.01095546e+00  1.54595000e-08  2.52817781e-09  1.54595000e-08  2.38313402e-09 
 1.54605000e-08  9.58602071e-01  1.54605000e-08  2.20974516e-09  1.54605000e-08  2.55110927e-09 
 1.54615000e-08  9.06305808e-01  1.54615000e-08  1.48292309e-09  1.54615000e-08  2.38369663e-09 
 1.60000000e-08 -1.01922640e-02  1.60000000e-08  2.48743354e-09  1.60000000e-08  2.33183484e-09 
