 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749748e-09  0.00000000e+00  2.46749746e-09 
 2.57750000e-09  9.09166847e-01  2.57750000e-09 -6.24731938e-09  2.57750000e-09  2.46381265e-09 
 2.57850000e-09  9.50763860e-01  2.57850000e-09 -9.42109693e-09  2.57850000e-09  2.46651410e-09 
 2.57950000e-09  9.91973121e-01  2.57950000e-09 -1.09594858e-08  2.57950000e-09  2.47015708e-09 
 2.58050000e-09  1.03280105e+00  2.58050000e-09 -1.07559266e-08  2.58050000e-09  2.47245585e-09 
 2.58150000e-09  1.07326026e+00  2.58150000e-09 -8.35469210e-09  2.58150000e-09  2.47486831e-09 
 2.58250000e-09  1.11334971e+00  2.58250000e-09 -4.41741521e-09  2.58250000e-09  2.47476956e-09 
 3.11450000e-09  1.13429779e+00  3.11450000e-09  3.81473250e-09  3.11450000e-09  2.54594529e-09 
 3.11550000e-09  1.08223813e+00  3.11550000e-09  3.29255218e-09  3.11550000e-09  2.38930870e-09 
 3.11650000e-09  1.03047992e+00  3.11650000e-09  2.79990225e-09  3.11650000e-09  2.54530741e-09 
 3.11750000e-09  9.78922956e-01  3.11750000e-09  2.30033531e-09  3.11750000e-09  2.39039305e-09 
 3.11850000e-09  9.27545253e-01  3.11850000e-09  1.96795358e-09  3.11850000e-09  2.54477600e-09 
 3.11950000e-09  8.76276026e-01  3.11950000e-09  1.47850526e-09  3.11950000e-09  2.39106751e-09 
 3.69950000e-09  9.06846421e-01  3.69950000e-09 -5.03132544e-09  3.69950000e-09  2.79429968e-09 
 3.70050000e-09  9.48465915e-01  3.70050000e-09 -8.04640476e-09  3.70050000e-09  2.13978096e-09 
 3.70150000e-09  9.89695969e-01  3.70150000e-09 -8.93902594e-09  3.70150000e-09  2.79237428e-09 
 3.70250000e-09  1.03054493e+00  3.70250000e-09 -9.73329942e-09  3.70250000e-09  2.14768747e-09 
 3.70350000e-09  1.07102430e+00  3.70350000e-09 -7.26283625e-09  3.70350000e-09  2.79403273e-09 
 3.70450000e-09  1.11113461e+00  3.70450000e-09 -2.66153699e-09  3.70450000e-09  2.15726681e-09 
 4.23650000e-09  1.13720878e+00  4.23650000e-09  3.75521969e-09  4.23650000e-09  2.54239085e-09 
 4.23750000e-09  1.08513045e+00  4.23750000e-09  3.10895282e-09  4.23750000e-09  2.39263570e-09 
 4.23850000e-09  1.03335910e+00  4.23850000e-09  2.72695846e-09  4.23850000e-09  2.54168625e-09 
 4.23950000e-09  9.81790501e-01  4.23950000e-09  1.91115621e-09  4.23950000e-09  2.39333658e-09 
 4.24050000e-09  9.30405763e-01  4.24050000e-09  1.58993294e-09  4.24050000e-09  2.54139743e-09 
 4.24150000e-09  8.79129494e-01  4.24150000e-09  1.11560619e-09  4.24150000e-09  2.39476267e-09 
 4.82150000e-09  9.04525726e-01  4.82150000e-09 -4.73781961e-09  4.82150000e-09  2.75596540e-09 
 4.82250000e-09  9.46167746e-01  4.82250000e-09 -7.65172631e-09  4.82250000e-09  2.17746587e-09 
 4.82350000e-09  9.87418794e-01  4.82350000e-09 -8.76770379e-09  4.82350000e-09  2.75435358e-09 
 4.82450000e-09  1.02828880e+00  4.82450000e-09 -9.55228893e-09  4.82450000e-09  2.18486756e-09 
 4.82550000e-09  1.06878842e+00  4.82550000e-09 -7.39463771e-09  4.82550000e-09  2.75646478e-09 
 4.82650000e-09  1.10891932e+00  4.82650000e-09 -2.85167959e-09  4.82650000e-09  2.19425433e-09 
 5.35850000e-09  1.13959572e+00  5.35850000e-09  3.78847170e-09  5.35850000e-09  2.54033639e-09 
 5.35950000e-09  1.08750185e+00  5.35950000e-09  3.17403445e-09  5.35950000e-09  2.39461379e-09 
 5.36050000e-09  1.03571961e+00  5.36050000e-09  2.75919196e-09  5.36050000e-09  2.53967541e-09 
 5.36150000e-09  9.84141213e-01  5.36150000e-09  1.97625555e-09  5.36150000e-09  2.39531001e-09 
 5.36250000e-09  9.32750494e-01  5.36250000e-09  1.62273264e-09  5.36250000e-09  2.53940757e-09 
 5.36350000e-09  8.81468391e-01  5.36350000e-09  1.18561130e-09  5.36350000e-09  2.39674119e-09 
 5.94450000e-09  9.44211878e-01  5.94450000e-09 -7.54676344e-09  5.94450000e-09  2.20555579e-09 
 5.94550000e-09  9.85480839e-01  5.94550000e-09 -8.95282448e-09  5.94550000e-09  2.72594131e-09 
 5.94650000e-09  1.02636878e+00  5.94650000e-09 -9.80404985e-09  5.94650000e-09  2.21291979e-09 
 5.94750000e-09  1.06688565e+00  5.94750000e-09 -7.83663079e-09  5.94750000e-09  2.72856759e-09 
 5.94850000e-09  1.10703405e+00  5.94850000e-09 -3.42350814e-09  5.94850000e-09  2.22192525e-09 
 5.94950000e-09  1.14680930e+00  5.94950000e-09  2.17920113e-09  5.94950000e-09  2.72682260e-09 
 6.48050000e-09  1.14234701e+00  6.48050000e-09  3.76080592e-09  6.48050000e-09  2.54500171e-09 
 6.48150000e-09  1.09023703e+00  6.48150000e-09  3.18291718e-09  6.48150000e-09  2.38998443e-09 
 6.48250000e-09  1.03844086e+00  6.48250000e-09  2.74147319e-09  6.48250000e-09  2.54426569e-09 
 6.48350000e-09  9.86852847e-01  6.48350000e-09  1.99574385e-09  6.48350000e-09  2.39070280e-09 
 6.48450000e-09  9.35454164e-01  6.48450000e-09  1.64175729e-09  6.48450000e-09  2.54399246e-09 
 6.48550000e-09  8.84166717e-01  6.48550000e-09  1.22242369e-09  6.48550000e-09  2.39214781e-09 
 7.06650000e-09  9.42314200e-01  7.06650000e-09 -7.45670459e-09  7.06650000e-09  2.24332591e-09 
 7.06750000e-09  9.83600433e-01  7.06750000e-09 -9.13822218e-09  7.06750000e-09  2.68765105e-09 
 7.06850000e-09  1.02450584e+00  7.06850000e-09 -1.00053937e-08  7.06850000e-09  2.25076052e-09 
 7.06950000e-09  1.06503931e+00  7.06950000e-09 -8.24888163e-09  7.06950000e-09  2.69091305e-09 
 7.07050000e-09  1.10520474e+00  7.07050000e-09 -3.94971206e-09  7.07050000e-09  2.25928548e-09 
 7.07150000e-09  1.14499723e+00  7.07150000e-09  1.74617601e-09  7.07150000e-09  2.69017336e-09 
 7.60250000e-09  1.14427023e+00  7.60250000e-09  3.67937639e-09  7.60250000e-09  2.54484905e-09 
 7.60350000e-09  1.09214898e+00  7.60350000e-09  3.13316917e-09  7.60350000e-09  2.39015086e-09 
 7.60450000e-09  1.04034206e+00  7.60450000e-09  2.67392586e-09  7.60450000e-09  2.54413202e-09 
 7.60550000e-09  9.88747328e-01  7.60550000e-09  1.96009495e-09  7.60550000e-09  2.39090758e-09 
 7.60650000e-09  9.37342228e-01  7.60650000e-09  1.62444216e-09  7.60650000e-09  2.54390531e-09 
 7.60750000e-09  8.86051125e-01  7.60750000e-09  1.22891436e-09  7.60750000e-09  2.39227099e-09 
 8.18850000e-09  9.40521372e-01  8.18850000e-09 -7.26001170e-09  8.18850000e-09  2.26554014e-09 
 8.18950000e-09  9.81823720e-01  8.18950000e-09 -9.08804162e-09  8.18950000e-09  2.66524142e-09 
 8.19050000e-09  1.02274595e+00  8.19050000e-09 -9.97634481e-09  8.19050000e-09  2.27286495e-09 
 8.19150000e-09  1.06329487e+00  8.19150000e-09 -8.39532066e-09  8.19150000e-09  2.66875638e-09 
 8.19250000e-09  1.10347664e+00  8.19250000e-09 -4.19910456e-09  8.19250000e-09  2.28112379e-09 
 8.19350000e-09  1.14328514e+00  8.19350000e-09  1.62219413e-09  8.19350000e-09  2.66886485e-09 
 8.72450000e-09  1.14691975e+00  8.72450000e-09  3.67433822e-09  8.72450000e-09  2.53998778e-09 
 8.72550000e-09  1.09478306e+00  8.72550000e-09  3.15914053e-09  8.72550000e-09  2.39501297e-09 
 8.72650000e-09  1.04296134e+00  8.72650000e-09  2.67766528e-09  8.72650000e-09  2.53929455e-09 
 8.72750000e-09  9.91357385e-01  8.72750000e-09  1.99546454e-09  8.72750000e-09  2.39569820e-09 
 8.72850000e-09  9.39943481e-01  8.72850000e-09  1.66381042e-09  8.72850000e-09  2.53915422e-09 
 8.72950000e-09  8.88647410e-01  8.72950000e-09  1.28696453e-09  8.72950000e-09  2.39698922e-09 
 9.31050000e-09  9.38162970e-01  9.31050000e-09 -7.05531630e-09  9.31050000e-09  2.29480718e-09 
 9.31150000e-09  9.79486583e-01  9.31150000e-09 -9.07896761e-09  9.31150000e-09  2.63572564e-09 
 9.31250000e-09  1.02043095e+00  9.31250000e-09 -9.97423338e-09  9.31250000e-09  2.30197034e-09 
 9.31350000e-09  1.06100024e+00  9.31350000e-09 -8.62429403e-09  9.31350000e-09  2.63956051e-09 
 9.31450000e-09  1.10120346e+00  9.31450000e-09 -4.55560237e-09  9.31450000e-09  2.30985292e-09 
 9.31550000e-09  1.14103300e+00  9.31550000e-09  1.27133795e-09  9.31550000e-09  2.64051636e-09 
 9.84650000e-09  1.14983676e+00  9.84650000e-09  3.67211117e-09  9.84650000e-09  2.52577714e-09 
 9.84750000e-09  1.09768313e+00  9.84750000e-09  3.20631094e-09  9.84750000e-09  2.40915782e-09 
 9.84850000e-09  1.04584510e+00  9.84850000e-09  2.70565104e-09  9.84850000e-09  2.52525040e-09 
 9.84950000e-09  9.94230977e-01  9.84950000e-09  2.08382878e-09  9.84950000e-09  2.40971643e-09 
 9.85050000e-09  9.42807403e-01  9.85050000e-09  1.72367540e-09  9.85050000e-09  2.52520560e-09 
 9.85150000e-09  8.91505908e-01  9.85150000e-09  1.37656023e-09  9.85150000e-09  2.41082304e-09 
 1.04325000e-08  9.35581484e-01  1.04325000e-08 -6.83339985e-09  1.04325000e-08  2.32740532e-09 
 1.04335000e-08  9.76928219e-01  1.04335000e-08 -9.04264871e-09  1.04335000e-08  2.60292943e-09 
 1.04345000e-08  1.01789697e+00  1.04345000e-08 -9.94453359e-09  1.04345000e-08  2.33430492e-09 
 1.04355000e-08  1.05848838e+00  1.04355000e-08 -8.83701035e-09  1.04355000e-08  2.60708705e-09 
 1.04365000e-08  1.09871528e+00  1.04365000e-08 -4.91104493e-09  1.04365000e-08  2.34177372e-09 
 1.04375000e-08  1.13856779e+00  1.04375000e-08  9.15084841e-10  1.04375000e-08  2.60895922e-09 
 1.09685000e-08  1.15296797e+00  1.09685000e-08  3.71734662e-09  1.09685000e-08  2.51206439e-09 
 1.09695000e-08  1.10079602e+00  1.09695000e-08  3.30310759e-09  1.09695000e-08  2.42277454e-09 
 1.09705000e-08  1.04894027e+00  1.09705000e-08  2.73722400e-09  1.09705000e-08  2.51162446e-09 
 1.09715000e-08  9.97315028e-01  1.09715000e-08  2.15281659e-09  1.09715000e-08  2.42323228e-09 
 1.09725000e-08  9.45880935e-01  1.09725000e-08  1.77227238e-09  1.09725000e-08  2.51179494e-09 
 1.09735000e-08  8.94573522e-01  1.09735000e-08  1.46113419e-09  1.09735000e-08  2.42419351e-09 
 1.15545000e-08  9.33228520e-01  1.15545000e-08 -6.66432823e-09  1.15545000e-08  2.36129599e-09 
 1.15555000e-08  9.74597122e-01  1.15555000e-08 -9.00372918e-09  1.15555000e-08  2.56892890e-09 
 1.15565000e-08  1.01558743e+00  1.15565000e-08 -9.92347643e-09  1.15565000e-08  2.36792874e-09 
 1.15575000e-08  1.05619972e+00  1.15575000e-08 -9.01698269e-09  1.15575000e-08  2.57337340e-09 
 1.15585000e-08  1.09644734e+00  1.15585000e-08 -5.23271909e-09  1.15585000e-08  2.37497183e-09 
 1.15595000e-08  1.13632121e+00  1.15595000e-08  5.92334987e-10  1.15595000e-08  2.57608246e-09 
 1.20635000e-08  2.05290207e+00  1.20635000e-08  3.03413841e-09  1.20635000e-08  2.43086773e-09 
