 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749748e-09  0.00000000e+00  2.46749746e-09 
 2.57450000e-09  9.14136107e-01  2.57450000e-09  2.96816122e-09  2.57450000e-09  2.46768800e-09 
 2.57550000e-09  9.58381489e-01  2.57550000e-09  2.96748356e-09  2.57550000e-09  2.46768700e-09 
 2.57650000e-09  1.00168771e+00  2.57650000e-09  2.96684760e-09  2.57650000e-09  2.46768722e-09 
 2.57750000e-09  1.04466877e+00  2.57750000e-09  2.96621944e-09  2.57750000e-09  2.46768522e-09 
 2.57850000e-09  1.08778721e+00  2.57850000e-09  2.96555341e-09  2.57850000e-09  2.46768495e-09 
 2.57950000e-09  1.13136811e+00  2.57950000e-09  2.96463565e-09  2.57950000e-09  2.46768311e-09 
 2.88350000e-09  1.94992773e+00  2.88350000e-09  2.67697953e-03  2.88350000e-09 -2.82994687e-07 
 3.11150000e-09  1.19785893e+00  3.11150000e-09  1.98311288e-06  3.11150000e-09  2.76278589e-09 
 3.11250000e-09  1.13881894e+00  3.11250000e-09  1.96440857e-06  3.11250000e-09  2.16959506e-09 
 3.11350000e-09  1.07983540e+00  3.11350000e-09  1.93304878e-06  3.11350000e-09  2.75967926e-09 
 3.11450000e-09  1.02090874e+00  3.11450000e-09  1.91492116e-06  3.11450000e-09  2.17296070e-09 
 3.11550000e-09  9.62008031e-01  3.11550000e-09  1.88458192e-06  3.11550000e-09  2.75660444e-09 
 3.11650000e-09  9.03143983e-01  3.11650000e-09  1.86701171e-06  3.11650000e-09  2.17595209e-09 
 3.69650000e-09  9.12757971e-01  3.69650000e-09  3.51744626e-06  3.69650000e-09  2.25142366e-09 
 3.69750000e-09  9.57730556e-01  3.69750000e-09  3.22621481e-06  3.69750000e-09  1.06721182e-09 
 3.69850000e-09  1.00202421e+00  3.69850000e-09  2.99552760e-06  3.69850000e-09  2.56212462e-09 
 3.69950000e-09  1.04608192e+00  3.69950000e-09  2.74823578e-06  3.69950000e-09  1.48579660e-09 
 3.70050000e-09  1.09029846e+00  3.70050000e-09  2.55611240e-06  3.70050000e-09  2.51444016e-09 
 3.70150000e-09  1.13461649e+00  3.70150000e-09  2.34578374e-06  3.70150000e-09  1.33403888e-09 
 4.23350000e-09  1.20120366e+00  4.23350000e-09 -3.17259096e-07  4.23350000e-09  1.82319776e-09 
 4.23450000e-09  1.14216238e+00  4.23450000e-09 -3.13785149e-07  4.23450000e-09  3.10515402e-09 
 4.23550000e-09  1.08317342e+00  4.23550000e-09 -2.92561053e-07  4.23550000e-09  1.82901949e-09 
 4.23650000e-09  1.02424649e+00  4.23650000e-09 -2.89746249e-07  4.23650000e-09  3.09937209e-09 
 4.23750000e-09  9.65342327e-01  4.23750000e-09 -2.69548511e-07  4.23750000e-09  1.83775889e-09 
 4.23850000e-09  9.06478197e-01  4.23850000e-09 -2.67340483e-07  4.23850000e-09  3.08923043e-09 
 4.81850000e-09  9.10084121e-01  4.81850000e-09  3.52963405e-06  4.81850000e-09  2.16631757e-09 
