 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749748e-09  0.00000000e+00  2.46749746e-09 
 2.57750000e-09  9.09985978e-01  2.57750000e-09  2.83669874e-09  2.57750000e-09  2.46771331e-09 
 2.57850000e-09  9.51174283e-01  2.57850000e-09  2.81640447e-09  2.57850000e-09  2.46771770e-09 
 2.57950000e-09  9.91837740e-01  2.57950000e-09  2.85205434e-09  2.57950000e-09  2.46781107e-09 
 2.58050000e-09  1.03201630e+00  2.58050000e-09  2.93647290e-09  2.58050000e-09  2.46784626e-09 
 2.58150000e-09  1.07177576e+00  2.58150000e-09  3.03129014e-09  2.58150000e-09  2.46780563e-09 
 2.58250000e-09  1.11121491e+00  2.58250000e-09  3.10618911e-09  2.58250000e-09  2.46771953e-09 
 2.73550000e-09  1.94964243e+00  2.73550000e-09  1.99294135e-03  2.73550000e-09 -5.52975455e-08 
 3.11450000e-09  1.13514755e+00  3.11450000e-09  4.67667158e-07  3.11450000e-09  2.67746042e-09 
 3.11550000e-09  1.08317473e+00  3.11550000e-09  4.64794207e-07  3.11550000e-09  2.25868152e-09 
 3.11650000e-09  1.03148657e+00  3.11650000e-09  4.61074188e-07  3.11650000e-09  2.67553518e-09 
 3.11750000e-09  9.79977166e-01  3.11750000e-09  4.58254942e-07  3.11750000e-09  2.26063507e-09 
 3.11850000e-09  9.28623675e-01  3.11850000e-09  4.54657494e-07  3.11850000e-09  2.67372186e-09 
 3.11950000e-09  8.77353970e-01  3.11950000e-09  4.51932625e-07  3.11950000e-09  2.26259766e-09 
 3.69950000e-09  9.07242795e-01  3.69950000e-09  8.28188307e-09  3.69950000e-09  2.35155090e-09 
 3.70050000e-09  9.48466942e-01  3.70050000e-09  1.10788226e-08  3.70050000e-09  2.58554184e-09 
 3.70150000e-09  9.89163962e-01  3.70150000e-09  8.17549139e-09  3.70150000e-09  2.35196690e-09 
 3.70250000e-09  1.02937298e+00  3.70250000e-09  1.09574783e-08  3.70250000e-09  2.58503702e-09 
 3.70350000e-09  1.06915755e+00  3.70350000e-09  8.06550421e-09  3.70350000e-09  2.35214093e-09 
 3.70450000e-09  1.10861430e+00  3.70450000e-09  1.07379851e-08  3.70450000e-09  2.58443300e-09 
 4.23650000e-09  1.13842948e+00  4.23650000e-09  3.85370431e-08  4.23650000e-09  2.12800999e-09 
 4.23750000e-09  1.08643657e+00  4.23750000e-09  4.05217236e-08  4.23750000e-09  2.80523788e-09 
 4.23850000e-09  1.03473493e+00  4.23850000e-09  3.84402729e-08  4.23850000e-09  2.13101070e-09 
