 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749748e-09  0.00000000e+00  2.46749746e-09 
 2.57850000e-09  9.39876771e-01  2.57850000e-09  2.98386899e-09  2.57850000e-09  2.46768300e-09 
 2.57950000e-09  9.75580732e-01  2.57950000e-09  3.07345699e-09  2.57950000e-09  2.46785048e-09 
 2.58050000e-09  1.01193241e+00  2.58050000e-09  2.96246030e-09  2.58050000e-09  2.46742138e-09 
 2.58150000e-09  1.04913583e+00  2.58150000e-09  2.93610225e-09  2.58150000e-09  2.46770820e-09 
 2.58250000e-09  1.08676468e+00  2.58250000e-09  2.59201152e-09  2.58250000e-09  2.46708770e-09 
 2.58350000e-09  1.12430134e+00  2.58350000e-09  2.34112180e-09  2.58350000e-09  2.46757226e-09 
 2.73750000e-09  1.94980934e+00  2.73750000e-09  2.67509830e-03  2.73750000e-09 -2.32420018e-07 
 3.11450000e-09  1.13633535e+00  3.11450000e-09  4.67618462e-07  3.11450000e-09  2.42942516e-09 
 3.11550000e-09  1.08356488e+00  3.11550000e-09  4.65692835e-07  3.11550000e-09  2.50556703e-09 
 3.11650000e-09  1.03103147e+00  3.11650000e-09  4.61071065e-07  3.11650000e-09  2.42986936e-09 
 3.11750000e-09  9.78630609e-01  3.11750000e-09  4.59177983e-07  3.11750000e-09  2.50513715e-09 
 3.11850000e-09  9.26329902e-01  3.11850000e-09  4.54674058e-07  3.11850000e-09  2.43034126e-09 
 3.11950000e-09  8.74025568e-01  3.11950000e-09  4.52831533e-07  3.11950000e-09  2.50472565e-09 
 3.70050000e-09  9.41565364e-01  3.70050000e-09  1.00766477e-08  3.70050000e-09  2.15586410e-09 
 3.70150000e-09  9.78601145e-01  3.70150000e-09  7.55742627e-09  3.70150000e-09  2.78347390e-09 
 3.70250000e-09  1.01616043e+00  3.70250000e-09  9.65135119e-09  3.70250000e-09  2.15810392e-09 
 3.70350000e-09  1.05402926e+00  3.70350000e-09  7.07952280e-09  3.70350000e-09  2.77927104e-09 
 3.70450000e-09  1.09181077e+00  3.70450000e-09  9.37714772e-09  3.70450000e-09  2.16215135e-09 
 3.70550000e-09  1.12926587e+00  3.70550000e-09  6.73049158e-09  3.70550000e-09  2.77516088e-09 
 4.23650000e-09  1.13939445e+00  4.23650000e-09  3.45369903e-08  4.23650000e-09  1.94405519e-09 
 4.23750000e-09  1.08660908e+00  4.23750000e-09  3.68371851e-08  4.23750000e-09  2.98926295e-09 
 4.23850000e-09  1.03406592e+00  4.23850000e-09  3.45080971e-08  4.23850000e-09  1.94877559e-09 
 4.23950000e-09  9.81657149e-01  4.23950000e-09  3.67847526e-08  4.23950000e-09  2.98457609e-09 
 4.24050000e-09  9.29354773e-01  4.24050000e-09  3.44840767e-08  4.24050000e-09  1.95347283e-09 
 4.24150000e-09  8.77050162e-01  4.24150000e-09  3.67564092e-08  4.24150000e-09  2.97994063e-09 
 4.82250000e-09  9.39553373e-01  4.82250000e-09  1.02928250e-08  4.82250000e-09  2.19448487e-09 
 4.82350000e-09  9.76565635e-01  4.82350000e-09  7.05030268e-09  4.82350000e-09  2.74458606e-09 
 4.82450000e-09  1.01409754e+00  4.82450000e-09  9.79655171e-09  4.82450000e-09  2.19671020e-09 
 4.82550000e-09  1.05196027e+00  4.82550000e-09  6.60921426e-09  4.82550000e-09  2.74080159e-09 
 4.82650000e-09  1.08975403e+00  4.82650000e-09  9.50837764e-09  4.82650000e-09  2.20060115e-09 
 4.82750000e-09  1.12723089e+00  4.82750000e-09  6.18160273e-09  4.82750000e-09  2.73665524e-09 
 5.35850000e-09  1.14195004e+00  5.35850000e-09  1.07453051e-08  5.35850000e-09  1.95791544e-09 
 5.35950000e-09  1.08915409e+00  5.35950000e-09  1.36749284e-08  5.35950000e-09  2.97533337e-09 
 5.36050000e-09  1.03660027e+00  5.36050000e-09  1.08267953e-08  5.36050000e-09  1.96243050e-09 
 5.36150000e-09  9.84186456e-01  5.36150000e-09  1.37222551e-08  5.36150000e-09  2.97084030e-09 
 5.36250000e-09  9.31880423e-01  5.36250000e-09  1.09119892e-08  5.36250000e-09  1.96693201e-09 
 5.36350000e-09  8.79577067e-01  5.36350000e-09  1.37926160e-08  5.36350000e-09  2.96639996e-09 
 5.94450000e-09  9.37843454e-01  5.94450000e-09  1.03503485e-08  5.94450000e-09  2.17533191e-09 
 5.94550000e-09  9.74836615e-01  5.94550000e-09  6.83664828e-09  5.94550000e-09  2.76353518e-09 
 5.94650000e-09  1.01234475e+00  5.94650000e-09  9.82713327e-09  5.94650000e-09  2.17796231e-09 
 5.94750000e-09  1.05020134e+00  5.94750000e-09  6.38901471e-09  5.94750000e-09  2.75948203e-09 
 5.94850000e-09  1.08800493e+00  5.94850000e-09  9.51544288e-09  5.94850000e-09  2.18214924e-09 
 5.94950000e-09  1.12550007e+00  5.94950000e-09  5.92831365e-09  5.94950000e-09  2.75506307e-09 
 6.48050000e-09  1.14440099e+00  6.48050000e-09  4.47702705e-09  6.48050000e-09  1.97808198e-09 
 6.48150000e-09  1.09159519e+00  6.48150000e-09  7.91844057e-09  6.48150000e-09  2.95503094e-09 
 6.48250000e-09  1.03903124e+00  6.48250000e-09  4.57393012e-09  6.48250000e-09  1.98216932e-09 
 6.48350000e-09  9.86612721e-01  6.48350000e-09  7.97211205e-09  6.48350000e-09  2.95073371e-09 
 6.48450000e-09  9.34303233e-01  6.48450000e-09  4.67436623e-09  6.48450000e-09  1.98636879e-09 
 6.48550000e-09  8.82001199e-01  6.48550000e-09  8.04852548e-09  6.48550000e-09  2.94661084e-09 
 7.06650000e-09  9.36745726e-01  7.06650000e-09  1.04372815e-08  7.06650000e-09  2.13941187e-09 
 7.06750000e-09  9.73726992e-01  7.06750000e-09  6.62567931e-09  7.06750000e-09  2.79917484e-09 
 7.06850000e-09  1.01121959e+00  7.06850000e-09  9.88314580e-09  7.06850000e-09  2.14263385e-09 
 7.06950000e-09  1.04907171e+00  7.06950000e-09  6.17805671e-09  7.06950000e-09  2.79465484e-09 
 7.07050000e-09  1.08688130e+00  7.07050000e-09  9.54839480e-09  7.07050000e-09  2.14727514e-09 
 7.07150000e-09  1.12438802e+00  7.07150000e-09  5.68213449e-09  7.07150000e-09  2.78974266e-09 
 7.60250000e-09  1.14601590e+00  7.60250000e-09  3.01188649e-09  7.60250000e-09  2.01713307e-09 
 7.60350000e-09  1.09320330e+00  7.60350000e-09  6.66263164e-09  7.60350000e-09  2.91582652e-09 
 7.60450000e-09  1.04063245e+00  7.60450000e-09  3.20152724e-09  7.60450000e-09  2.02104583e-09 
 7.60550000e-09  9.88210562e-01  7.60550000e-09  6.81166099e-09  7.60550000e-09  2.91207525e-09 
 7.60650000e-09  9.35898584e-01  7.60650000e-09  3.36493847e-09  7.60650000e-09  2.02469991e-09 
 7.60750000e-09  8.83597213e-01  7.60750000e-09  6.92804805e-09  7.60750000e-09  2.90826896e-09 
 8.18850000e-09  9.35005348e-01  8.18850000e-09  1.02812749e-08  8.18850000e-09  2.13271967e-09 
 8.18950000e-09  9.71968116e-01  8.18950000e-09  6.71719516e-09  8.18950000e-09  2.80577672e-09 
 8.19050000e-09  1.00943616e+00  8.19050000e-09  9.71960840e-09  8.19050000e-09  2.13605295e-09 
 8.19150000e-09  1.04728298e+00  8.19150000e-09  6.19685792e-09  8.19150000e-09  2.80099643e-09 
 8.19250000e-09  1.08510298e+00  8.19250000e-09  9.28606192e-09  8.19250000e-09  2.14072410e-09 
 8.19350000e-09  1.12262738e+00  8.19350000e-09  5.63951802e-09  8.19350000e-09  2.79628376e-09 
 8.72450000e-09  1.14831734e+00  8.72450000e-09  1.75035098e-09  8.72450000e-09  2.08975837e-09 
 8.72550000e-09  1.09549503e+00  8.72550000e-09  5.64594194e-09  8.72550000e-09  2.84304869e-09 
 8.72650000e-09  1.04291417e+00  8.72650000e-09  1.85323798e-09  8.72650000e-09  2.09288903e-09 
 8.72750000e-09  9.90487303e-01  8.72750000e-09  5.70136788e-09  8.72750000e-09  2.84019236e-09 
 8.72850000e-09  9.38171613e-01  8.72850000e-09  1.96376140e-09  8.72850000e-09  2.09596268e-09 
 8.72950000e-09  8.85871056e-01  8.72950000e-09  5.78208334e-09  8.72950000e-09  2.83729079e-09 
 9.31050000e-09  9.33196271e-01  9.31050000e-09  1.00511177e-08  9.31050000e-09  2.14986762e-09 
 9.31150000e-09  9.70140853e-01  9.31150000e-09  6.86134438e-09  9.31150000e-09  2.78861595e-09 
 9.31250000e-09  1.00758301e+00  9.31250000e-09  9.47335424e-09  9.31250000e-09  2.15304652e-09 
 9.31350000e-09  1.04542044e+00  9.31350000e-09  6.35355094e-09  9.31350000e-09  2.78418405e-09 
 9.31450000e-09  1.08324959e+00  9.31450000e-09  9.06355102e-09  9.31450000e-09  2.15745083e-09 
 9.31550000e-09  1.12078975e+00  9.31550000e-09  5.82412396e-09  9.31550000e-09  2.77982798e-09 
 9.84650000e-09  1.15125542e+00  9.84650000e-09  1.13163920e-09  9.84650000e-09  2.17377893e-09 
 9.84750000e-09  1.09842100e+00  9.84750000e-09  5.29154781e-09  9.84750000e-09  2.75965767e-09 
 9.84850000e-09  1.04582745e+00  9.84850000e-09  1.28492050e-09  9.84850000e-09  2.17586127e-09 
