 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749748e-09  0.00000000e+00  2.46749746e-09 
 2.57750000e-09  9.09171779e-01  2.57750000e-09 -6.04956147e-08  2.57750000e-09  2.49197368e-09 
 2.57850000e-09  9.50769471e-01  2.57850000e-09 -5.18941445e-08  2.57850000e-09  2.49321286e-09 
 2.57950000e-09  9.91979160e-01  2.57950000e-09 -3.70640643e-08  2.57950000e-09  2.49562138e-09 
 2.58050000e-09  1.03280759e+00  2.58050000e-09 -1.99464191e-08  2.58050000e-09  2.48769083e-09 
 2.58150000e-09  1.07326724e+00  2.58150000e-09 -3.70833003e-09  2.58150000e-09  2.47836979e-09 
 2.58250000e-09  1.11335695e+00  2.58250000e-09  1.00019759e-08  2.58250000e-09  2.46732329e-09 
 2.69750000e-09  1.94759023e+00  2.69750000e-09  1.80216538e-03  2.69750000e-09 -2.20497212e-07 
 3.11450000e-09  1.13386702e+00  3.11450000e-09  1.19162805e-09  3.11450000e-09  1.66619440e-09 
 3.11550000e-09  1.08181010e+00  3.11550000e-09  1.08898029e-09  3.11550000e-09  3.29714733e-09 
 3.11650000e-09  1.03005431e+00  3.11650000e-09 -4.20409005e-09  3.11650000e-09  1.67266945e-09 
 3.11750000e-09  9.78500270e-01  3.11750000e-09 -4.60969818e-09  3.11750000e-09  3.29029476e-09 
 3.11850000e-09  9.27125467e-01  3.11850000e-09 -1.08891136e-08  3.11850000e-09  1.67763470e-09 
 3.11950000e-09  8.75859915e-01  3.11950000e-09 -1.20069401e-08  3.11950000e-09  3.27664607e-09 
 3.69950000e-09  9.07025786e-01  3.69950000e-09 -5.77616734e-08  3.69950000e-09  3.07640136e-09 
 3.70050000e-09  9.48644264e-01  3.70050000e-09 -5.18224516e-08  3.70050000e-09  1.90522043e-09 
 3.70150000e-09  9.89873160e-01  3.70150000e-09 -3.75591770e-08  3.70150000e-09  3.08365233e-09 
 3.70250000e-09  1.03072104e+00  3.70250000e-09 -1.97716286e-08  3.70250000e-09  1.91262467e-09 
 3.70350000e-09  1.07119932e+00  3.70350000e-09 -1.83364662e-09  3.70350000e-09  3.06316694e-09 
