 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749750e-09  0.00000000e+00  2.46749746e-09 
 2.57850000e-09  9.39875979e-01  2.57850000e-09  2.10438783e-09  2.57850000e-09  2.46763732e-09 
 2.57950000e-09  9.75580529e-01  2.57950000e-09  6.07615069e-10  2.57950000e-09  2.46425680e-09 
 2.58050000e-09  1.01193375e+00  2.58050000e-09  3.75928166e-09  2.58050000e-09  2.47430615e-09 
 2.58150000e-09  1.04913699e+00  2.58150000e-09  1.18929285e-08  2.58150000e-09  2.47937892e-09 
 2.58250000e-09  1.08676199e+00  2.58250000e-09 -1.90881605e-09  2.58250000e-09  2.43666320e-09 
 2.58350000e-09  1.12429293e+00  2.58350000e-09 -1.64104734e-08  2.58350000e-09  2.44931625e-09 
 2.73550000e-09  1.94986574e+00  2.73550000e-09  8.55641646e-01  2.73550000e-09 -7.92452500e-05 
 2.73650000e-09  1.94986891e+00  2.73650000e-09  9.17488432e-01  2.73650000e-09 -1.07481982e-04 
 2.73750000e-09  1.94987176e+00  2.73750000e-09  9.78516561e-01  2.73750000e-09 -1.24397353e-04 
 2.73850000e-09  1.94987463e+00  2.73850000e-09  1.03871323e+00  2.73850000e-09 -1.35340863e-04 
 2.73950000e-09  1.94987722e+00  2.73950000e-09  1.09810354e+00  2.73950000e-09 -1.45886972e-04 
 2.74050000e-09  1.94987985e+00  2.74050000e-09  1.15687319e+00  2.74050000e-09 -1.59969557e-04 
 2.85650000e-09  1.94995804e+00  2.85650000e-09  1.94991877e+00  2.85650000e-09  8.86624520e-01 
 2.85750000e-09  1.94995825e+00  2.85750000e-09  1.94992682e+00  2.85750000e-09  9.47007442e-01 
 2.85850000e-09  1.94995845e+00  2.85850000e-09  1.94993275e+00  2.85850000e-09  1.00659561e+00 
 2.85950000e-09  1.94995866e+00  2.85950000e-09  1.94993926e+00  2.85950000e-09  1.06811716e+00 
 2.86050000e-09  1.94995886e+00  2.86050000e-09  1.94994549e+00  2.86050000e-09  1.13527893e+00 
 2.86150000e-09  1.94995907e+00  2.86150000e-09  1.94994155e+00  2.86150000e-09  1.20855392e+00 
 3.11450000e-09  1.13528477e+00  3.11450000e-09  1.94999911e+00  3.11450000e-09  1.94999368e+00 
 3.11550000e-09  1.08251923e+00  3.11550000e-09  1.94999927e+00  3.11550000e-09  1.94999681e+00 
 3.11650000e-09  1.02998869e+00  3.11650000e-09  1.94999907e+00  3.11650000e-09  1.94999409e+00 
 3.11750000e-09  9.77589774e-01  3.11750000e-09  1.94999923e+00  3.11750000e-09  1.94999831e+00 
 3.11850000e-09  9.25288459e-01  3.11850000e-09  1.94999903e+00  3.11850000e-09  1.94999430e+00 
 3.11950000e-09  8.72982630e-01  3.11950000e-09  1.94999918e+00  3.11950000e-09  1.94999733e+00 
 3.41750000e-09  3.10247624e-04  3.41750000e-09  1.20939685e+00  3.41750000e-09  1.94990019e+00 
 3.41850000e-09  3.03683388e-04  3.41850000e-09  1.12983298e+00  3.41850000e-09  1.94988291e+00 
 3.41950000e-09  2.97352405e-04  3.41950000e-09  1.04911982e+00  3.41950000e-09  1.94987136e+00 
 3.42050000e-09  2.91075670e-04  3.42050000e-09  9.67364893e-01  3.42050000e-09  1.94986992e+00 
 3.42150000e-09  2.85025055e-04  3.42150000e-09  8.84667363e-01  3.42150000e-09  1.94988310e+00 
 3.42250000e-09  2.79023663e-04  3.42250000e-09  8.01181781e-01  3.42250000e-09  1.94991107e+00 
 3.70050000e-09  9.42480007e-01  3.70050000e-09 -7.03241565e-07  3.70050000e-09  1.94999763e+00 
 3.70150000e-09  9.79531654e-01  3.70150000e-09 -8.73138427e-07  3.70150000e-09  1.94999786e+00 
 3.70250000e-09  1.01710422e+00  3.70250000e-09 -6.62792490e-07  3.70250000e-09  1.94999774e+00 
 3.70350000e-09  1.05496915e+00  3.70350000e-09 -8.39250308e-07  3.70350000e-09  1.94999796e+00 
 3.70450000e-09  1.09273766e+00  3.70450000e-09 -6.69204098e-07  3.70450000e-09  1.94999784e+00 
 3.70550000e-09  1.13017690e+00  3.70550000e-09 -8.45689922e-07  3.70550000e-09  1.94999806e+00 
 3.85750000e-09  1.94986673e+00  3.85750000e-09  8.98621879e-01  3.85750000e-09  1.94986667e+00 
 3.85850000e-09  1.94986990e+00  3.85850000e-09  9.59729588e-01  3.85850000e-09  1.94976104e+00 
 3.85950000e-09  1.94987265e+00  3.85950000e-09  1.01991237e+00  3.85950000e-09  1.94965058e+00 
 3.86050000e-09  1.94987555e+00  3.86050000e-09  1.07918702e+00  3.86050000e-09  1.94955357e+00 
 3.86150000e-09  1.94987805e+00  3.86150000e-09  1.13771357e+00  3.86150000e-09  1.94944933e+00 
 3.86250000e-09  1.94988071e+00  3.86250000e-09  1.19592090e+00  3.86250000e-09  1.94932797e+00 
 3.99150000e-09  1.94996066e+00  3.99150000e-09  1.94995960e+00  3.99150000e-09  1.18868839e+00 
 3.99250000e-09  1.94996089e+00  3.99250000e-09  1.94998769e+00  3.99250000e-09  1.13115623e+00 
 3.99350000e-09  1.94996103e+00  3.99350000e-09  1.95001323e+00  3.99350000e-09  1.07351037e+00 
 3.99450000e-09  1.94996125e+00  3.99450000e-09  1.95004036e+00  3.99450000e-09  1.01554697e+00 
 3.99550000e-09  1.94996138e+00  3.99550000e-09  1.95005920e+00  3.99550000e-09  9.57148882e-01 
