 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749750e-09  0.00000000e+00  2.46749746e-09 
 2.57850000e-09  9.42482402e-01  2.57850000e-09  3.08854231e-09  2.57850000e-09  2.46777215e-09 
 2.57950000e-09  9.78658689e-01  2.57950000e-09  3.13326820e-09  2.57950000e-09  2.46772769e-09 
 2.58050000e-09  1.01493856e+00  2.58050000e-09  3.14891957e-09  2.58050000e-09  2.46765380e-09 
 2.58150000e-09  1.05106681e+00  2.58150000e-09  3.02869407e-09  2.58150000e-09  2.46743259e-09 
 2.58250000e-09  1.08689095e+00  2.58250000e-09  2.61124095e-09  2.58250000e-09  2.46700804e-09 
 2.58350000e-09  1.12240980e+00  2.58350000e-09  2.28782421e-09  2.58350000e-09  2.46746579e-09 
 2.78150000e-09  1.94999619e+00  2.78150000e-09  9.08270804e-01  2.78150000e-09 -1.04009474e-04 
 2.78250000e-09  1.94999718e+00  2.78250000e-09  9.69425218e-01  2.78250000e-09 -1.22273147e-04 
 2.78350000e-09  1.94999666e+00  2.78350000e-09  1.02974566e+00  2.78350000e-09 -1.34535502e-04 
 2.78450000e-09  1.94999760e+00  2.78450000e-09  1.08924992e+00  2.78450000e-09 -1.43196009e-04 
 2.78550000e-09  1.94999706e+00  2.78550000e-09  1.14809565e+00  2.78550000e-09 -1.57989455e-04 
 2.78650000e-09  1.94999796e+00  2.78650000e-09  1.20659043e+00  2.78650000e-09 -1.73950620e-04 
 2.90150000e-09  1.94999964e+00  2.90150000e-09  1.94991771e+00  2.90150000e-09  8.77522349e-01 
 2.90250000e-09  1.94999986e+00  2.90250000e-09  1.94992588e+00  2.90250000e-09  9.38106732e-01 
 2.90350000e-09  1.94999968e+00  2.90350000e-09  1.94993165e+00  2.90350000e-09  9.97724980e-01 
 2.90450000e-09  1.94999989e+00  2.90450000e-09  1.94993843e+00  2.90450000e-09  1.05863182e+00 
 2.90550000e-09  1.94999972e+00  2.90550000e-09  1.94994542e+00  2.90550000e-09  1.12467289e+00 
 2.90650000e-09  1.94999992e+00  2.90650000e-09  1.94994155e+00  2.90650000e-09  1.19766988e+00 
 3.11450000e-09  1.14054000e+00  3.11450000e-09  1.94999906e+00  3.11450000e-09  1.94999716e+00 
 3.11550000e-09  1.08824976e+00  3.11550000e-09  1.94999883e+00  3.11550000e-09  1.94999034e+00 
 3.11650000e-09  1.03606441e+00  3.11650000e-09  1.94999907e+00  3.11650000e-09  1.94999526e+00 
 3.11750000e-09  9.83880307e-01  3.11750000e-09  1.94999886e+00  3.11750000e-09  1.94999092e+00 
 3.11850000e-09  9.31669998e-01  3.11850000e-09  1.94999909e+00  3.11850000e-09  1.94999749e+00 
