
Note: No compatibility mode selected!


Circuit: * arm b per-instance integration, hardware item 8

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
k00_net2                           2.60627e-09
k00_omac                            4.9501e-09
k00_o284_7                          4.9501e-09
k00_o284_9                          4.9501e-09
k00_orx                             4.9501e-09
k00_rxout                          2.70603e-09
k01_edrv                           2.70603e-09
k01_e275_14                        2.70603e-09
k01_e275_18                        2.70603e-09
k01_epin                           2.70603e-09
k01_net1                            4.9501e-09
k01_n0                                     1.8
k01_n30                                    1.8
k01_n1                             2.70603e-09
k01_n2                                     1.8
k01_n3                             2.70603e-09
k01_n4                                     1.8
k01_n5                             2.70603e-09
k01_n6                                     1.8
k01_n7                             2.70603e-09
k01_n8                                     1.8
k01_n9                             2.70603e-09
k01_n10                                    1.8
k01_n11                            2.70603e-09
k01_n12                                    1.8
k01_n13                            2.70603e-09
k01_n14                                    1.8
k01_n15                            2.70603e-09
k01_n16                                    1.8
k01_n17                            2.70603e-09
k01_n18                                    1.8
k01_n19                            2.70603e-09
k01_n20                                    1.8
k01_n21                            2.70603e-09
k01_n22                                    1.8
k01_n23                            2.70603e-09
k01_n24                                    1.8
k01_n25                            2.70603e-09
k01_n26                                    1.8
k01_n27                            2.70603e-09
k01_n28                                    1.8
k01_n29                            2.70603e-09
k01_net2                           2.60627e-09
k01_omac                            4.9501e-09
k01_orx                             4.9501e-09
k01_rxout                          2.70603e-09
k02_edrv                           2.70603e-09
k02_epin                           2.70603e-09
k02_net1                            4.9501e-09
k02_n0                                     1.8
k02_n30                                    1.8
k02_n1                             2.70603e-09
k02_n2                                     1.8
k02_n3                             2.70603e-09
k02_n4                                     1.8
k02_n5                             2.70603e-09
k02_n6                                     1.8
k02_n7                             2.70603e-09
k02_n8                                     1.8
k02_n9                             2.70603e-09
k02_n10                                    1.8
k02_n11                            2.70603e-09
k02_n12                                    1.8
k02_n13                            2.70603e-09
k02_n14                                    1.8
k02_n15                            2.70603e-09
k02_n16                                    1.8
k02_n17                            2.70603e-09
k02_n18                                    1.8
k02_n19                            2.70603e-09
k02_n20                                    1.8
k02_n21                            2.70603e-09
k02_n22                                    1.8
k02_n23                            2.70603e-09
k02_n24                                    1.8
k02_n25                            2.70603e-09
k02_n26                                    1.8
k02_n27                            2.70603e-09
k02_n28                                    1.8
k02_n29                            2.70603e-09
k02_net2                           2.60627e-09
k02_omac                            4.9501e-09
k02_o292_9                          4.9501e-09
k02_orx                             4.9501e-09
k02_rxout                          2.70603e-09
k03_edrv                           2.70603e-09
k03_e277_6                         2.70603e-09
k03_e277_10                        2.70603e-09
k03_epin                           2.70603e-09
k03_net1                            4.9501e-09
k03_n0                                     1.8
k03_n30                                    1.8
k03_n1                             2.70603e-09
k03_n2                                     1.8
k03_n3                             2.70603e-09
k03_n4                                     1.8
k03_n5                             2.70603e-09
k03_n6                                     1.8
k03_n7                             2.70603e-09
k03_n8                                     1.8
k03_n9                             2.70603e-09
k03_n10                                    1.8
k03_n11                            2.70603e-09
k03_n12                                    1.8
k03_n13                            2.70603e-09
k03_n14                                    1.8
k03_n15                            2.70603e-09
k03_n16                                    1.8
k03_n17                            2.70603e-09
k03_n18                                    1.8
k03_n19                            2.70603e-09
k03_n20                                    1.8
k03_n21                            2.70603e-09
k03_n22                                    1.8
k03_n23                            2.70603e-09
k03_n24                                    1.8
k03_n25                            2.70603e-09
k03_n26                                    1.8
k03_n27                            2.70603e-09
k03_n28                                    1.8
k03_n29                            2.70603e-09
k03_net2                           2.60627e-09
k03_omac                            4.9501e-09
k03_o293_7                          4.9501e-09
k03_o293_9                          4.9501e-09
k03_orx                             4.9501e-09
k03_rxout                          2.70603e-09
k04_edrv                           2.70603e-09
k04_epin                           2.70603e-09
k04_net1                            4.9501e-09
k04_n0                                     1.8
k04_n30                                    1.8
k04_n1                             2.70603e-09
k04_n2                                     1.8
k04_n3                             2.70603e-09
k04_n4                                     1.8
k04_n5                             2.70603e-09
k04_n6                                     1.8
k04_n7                             2.70603e-09
k04_n8                                     1.8
k04_n9                             2.70603e-09
k04_n10                                    1.8
k04_n11                            2.70603e-09
k04_n12                                    1.8
k04_n13                            2.70603e-09
k04_n14                                    1.8
k04_n15                            2.70603e-09
k04_n16                                    1.8
k04_n17                            2.70603e-09
k04_n18                                    1.8
k04_n19                            2.70603e-09
k04_n20                                    1.8
k04_n21                            2.70603e-09
k04_n22                                    1.8
k04_n23                            2.70603e-09
k04_n24                                    1.8
k04_n25                            2.70603e-09
k04_n26                                    1.8
k04_n27                            2.70603e-09
k04_n28                                    1.8
k04_n29                            2.70603e-09
k04_net2                           2.60627e-09
k04_omac                            4.9501e-09
k04_o294_11                         4.9501e-09
k04_o294_13                         4.9501e-09
k04_o294_35                         4.9501e-09
k04_orx                             4.9501e-09
k04_rxout                          2.70603e-09
k05_edrv                           2.70603e-09
k05_e279_12                        2.70603e-09
k05_epin                           2.70603e-09
k05_net1                            4.9501e-09
k05_n0                                     1.8
k05_n30                                    1.8
k05_n1                             2.70603e-09
k05_n2                                     1.8
k05_n3                             2.70603e-09
k05_n4                                     1.8
k05_n5                             2.70603e-09
k05_n6                                     1.8
k05_n7                             2.70603e-09
k05_n8                                     1.8
k05_n9                             2.70603e-09
k05_n10                                    1.8
k05_n11                            2.70603e-09
k05_n12                                    1.8
k05_n13                            2.70603e-09
k05_n14                                    1.8
k05_n15                            2.70603e-09
k05_n16                                    1.8
k05_n17                            2.70603e-09
k05_n18                                    1.8
k05_n19                            2.70603e-09
k05_n20                                    1.8
k05_n21                            2.70603e-09
k05_n22                                    1.8
k05_n23                            2.70603e-09
k05_n24                                    1.8
k05_n25                            2.70603e-09
k05_n26                                    1.8
k05_n27                            2.70603e-09
k05_n28                                    1.8
k05_n29                            2.70603e-09
k05_net2                           2.60627e-09
k05_omac                            4.9501e-09
k05_o295_7                          4.9501e-09
k05_o295_9                          4.9501e-09
k05_orx                             4.9501e-09
k05_rxout                          2.70603e-09
k06_edrv                           2.70603e-09
k06_epin                           2.70603e-09
k06_net1                            4.9501e-09
k06_n0                                     1.8
k06_n30                                    1.8
k06_n1                             2.70603e-09
k06_n2                                     1.8
k06_n3                             2.70603e-09
k06_n4                                     1.8
k06_n5                             2.70603e-09
k06_n6                                     1.8
k06_n7                             2.70603e-09
k06_n8                                     1.8
k06_n9                             2.70603e-09
k06_n10                                    1.8
k06_n11                            2.70603e-09
k06_n12                                    1.8
k06_n13                            2.70603e-09
k06_n14                                    1.8
k06_n15                            2.70603e-09
k06_n16                                    1.8
k06_n17                            2.70603e-09
k06_n18                                    1.8
k06_n19                            2.70603e-09
k06_n20                                    1.8
k06_n21                            2.70603e-09
k06_n22                                    1.8
k06_n23                            2.70603e-09
k06_n24                                    1.8
k06_n25                            2.70603e-09
k06_n26                                    1.8
k06_n27                            2.70603e-09
k06_n28                                    1.8
k06_n29                            2.70603e-09
k06_net2                           2.60627e-09
k06_omac                            4.9501e-09
k06_o296_7                          4.9501e-09
k06_o296_9                          4.9501e-09
k06_orx                             4.9501e-09
k06_rxout                          2.70603e-09
k07_edrv                           2.70603e-09
k07_epin                           2.70603e-09
k07_net1                            4.9501e-09
k07_n0                                     1.8
k07_n30                                    1.8
k07_n1                             2.70603e-09
k07_n2                                     1.8
k07_n3                             2.70603e-09
k07_n4                                     1.8
k07_n5                             2.70603e-09
k07_n6                                     1.8
k07_n7                             2.70603e-09
k07_n8                                     1.8
k07_n9                             2.70603e-09
k07_n10                                    1.8
k07_n11                            2.70603e-09
k07_n12                                    1.8
k07_n13                            2.70603e-09
k07_n14                                    1.8
k07_n15                            2.70603e-09
k07_n16                                    1.8
k07_n17                            2.70603e-09
k07_n18                                    1.8
k07_n19                            2.70603e-09
k07_n20                                    1.8
k07_n21                            2.70603e-09
k07_n22                                    1.8
k07_n23                            2.70603e-09
k07_n24                                    1.8
k07_n25                            2.70603e-09
k07_n26                                    1.8
k07_n27                            2.70603e-09
k07_n28                                    1.8
k07_n29                            2.70603e-09
k07_net2                           2.60627e-09
k07_omac                            4.9501e-09
k07_orx                             4.9501e-09
k07_rxout                          2.70603e-09
k08_edrv                           2.70603e-09
k08_epin                           2.70603e-09
k08_net1                            4.9501e-09
k08_n0                                     1.8
k08_n30                                    1.8
k08_n1                             2.70603e-09
k08_n2                                     1.8
k08_n3                             2.70603e-09
k08_n4                                     1.8
k08_n5                             2.70603e-09
k08_n6                                     1.8
k08_n7                             2.70603e-09
k08_n8                                     1.8
k08_n9                             2.70603e-09
k08_n10                                    1.8
k08_n11                            2.70603e-09
k08_n12                                    1.8
k08_n13                            2.70603e-09
k08_n14                                    1.8
k08_n15                            2.70603e-09
k08_n16                                    1.8
k08_n17                            2.70603e-09
k08_n18                                    1.8
k08_n19                            2.70603e-09
k08_n20                                    1.8
k08_n21                            2.70603e-09
k08_n22                                    1.8
k08_n23                            2.70603e-09
k08_n24                                    1.8
k08_n25                            2.70603e-09
k08_n26                                    1.8
k08_n27                            2.70603e-09
k08_n28                                    1.8
k08_n29                            2.70603e-09
k08_net2                           2.60627e-09
k08_omac                            4.9501e-09
k08_o298_9                          4.9501e-09
k08_o298_11                         4.9501e-09
k08_orx                             4.9501e-09
k08_rxout                          2.70603e-09
k09_edrv                           2.70603e-09
k09_e283_8                         2.70603e-09
k09_e283_12                        2.70603e-09
k09_epin                           2.70603e-09
k09_net1                            4.9501e-09
k09_n0                                     1.8
k09_n30                                    1.8
k09_n1                             2.70603e-09
k09_n2                                     1.8
k09_n3                             2.70603e-09
k09_n4                                     1.8
k09_n5                             2.70603e-09
k09_n6                                     1.8
k09_n7                             2.70603e-09
k09_n8                                     1.8
k09_n9                             2.70603e-09
k09_n10                                    1.8
k09_n11                            2.70603e-09
k09_n12                                    1.8
k09_n13                            2.70603e-09
k09_n14                                    1.8
k09_n15                            2.70603e-09
k09_n16                                    1.8
k09_n17                            2.70603e-09
k09_n18                                    1.8
k09_n19                            2.70603e-09
k09_n20                                    1.8
k09_n21                            2.70603e-09
k09_n22                                    1.8
k09_n23                            2.70603e-09
k09_n24                                    1.8
k09_n25                            2.70603e-09
k09_n26                                    1.8
k09_n27                            2.70603e-09
k09_n28                                    1.8
k09_n29                            2.70603e-09
k09_net2                           2.60627e-09
k09_omac                            4.9501e-09
k09_o299_7                          4.9501e-09
k09_o299_9                          4.9501e-09
k09_orx                             4.9501e-09
k09_rxout                          2.70603e-09
k10_edrv                           2.70603e-09
k10_e269_18                        2.70603e-09
k10_e269_20                        2.70603e-09
k10_epin                           2.70603e-09
k10_net1                            4.9501e-09
k10_n0                                     1.8
k10_n30                                    1.8
k10_n1                             2.70603e-09
k10_n2                                     1.8
k10_n3                             2.70603e-09
k10_n4                                     1.8
k10_n5                             2.70603e-09
k10_n6                                     1.8
k10_n7                             2.70603e-09
k10_n8                                     1.8
k10_n9                             2.70603e-09
k10_n10                                    1.8
k10_n11                            2.70603e-09
k10_n12                                    1.8
k10_n13                            2.70603e-09
k10_n14                                    1.8
k10_n15                            2.70603e-09
k10_n16                                    1.8
k10_n17                            2.70603e-09
k10_n18                                    1.8
k10_n19                            2.70603e-09
k10_n20                                    1.8
k10_n21                            2.70603e-09
k10_n22                                    1.8
k10_n23                            2.70603e-09
k10_n24                                    1.8
k10_n25                            2.70603e-09
k10_n26                                    1.8
k10_n27                            2.70603e-09
k10_n28                                    1.8
k10_n29                            2.70603e-09
k10_net2                           2.60627e-09
k10_omac                            4.9501e-09
k10_o285_7                          4.9501e-09
k10_o285_9                          4.9501e-09
k10_orx                             4.9501e-09
k10_rxout                          2.70603e-09
k11_edrv                           2.70603e-09
k11_epin                           2.70603e-09
k11_net1                            4.9501e-09
k11_n0                                     1.8
k11_n30                                    1.8
k11_n1                             2.70603e-09
k11_n2                                     1.8
k11_n3                             2.70603e-09
k11_n4                                     1.8
k11_n5                             2.70603e-09
k11_n6                                     1.8
k11_n7                             2.70603e-09
k11_n8                                     1.8
k11_n9                             2.70603e-09
k11_n10                                    1.8
k11_n11                            2.70603e-09
k11_n12                                    1.8
k11_n13                            2.70603e-09
k11_n14                                    1.8
k11_n15                            2.70603e-09
k11_n16                                    1.8
k11_n17                            2.70603e-09
k11_n18                                    1.8
k11_n19                            2.70603e-09
k11_n20                                    1.8
k11_n21                            2.70603e-09
k11_n22                                    1.8
k11_n23                            2.70603e-09
k11_n24                                    1.8
k11_n25                            2.70603e-09
k11_n26                                    1.8
k11_n27                            2.70603e-09
k11_n28                                    1.8
k11_n29                            2.70603e-09
k11_net2                           2.60627e-09
k11_omac                            4.9501e-09
k11_orx                             4.9501e-09
k11_rxout                          2.70603e-09
k12_edrv                           2.70603e-09
k12_e271_8                         2.70603e-09
k12_epin                           2.70603e-09
k12_net1                            4.9501e-09
k12_n0                                     1.8
k12_n30                                    1.8
k12_n1                             2.70603e-09
k12_n2                                     1.8
k12_n3                             2.70603e-09
k12_n4                                     1.8
k12_n5                             2.70603e-09
k12_n6                                     1.8
k12_n7                             2.70603e-09
k12_n8                                     1.8
k12_n9                             2.70603e-09
k12_n10                                    1.8
k12_n11                            2.70603e-09
k12_n12                                    1.8
k12_n13                            2.70603e-09
k12_n14                                    1.8
k12_n15                            2.70603e-09
k12_n16                                    1.8
k12_n17                            2.70603e-09
k12_n18                                    1.8
k12_n19                            2.70603e-09
k12_n20                                    1.8
k12_n21                            2.70603e-09
k12_n22                                    1.8
k12_n23                            2.70603e-09
k12_n24                                    1.8
k12_n25                            2.70603e-09
k12_n26                                    1.8
k12_n27                            2.70603e-09
k12_n28                                    1.8
k12_n29                            2.70603e-09
k12_net2                           2.60627e-09
k12_omac                            4.9501e-09
k12_orx                             4.9501e-09
k12_rxout                          2.70603e-09
k13_edrv                           2.70603e-09
k13_e272_6                         2.70603e-09
k13_e272_10                        2.70603e-09
k13_epin                           2.70603e-09
k13_net1                            4.9501e-09
k13_n0                                     1.8
k13_n30                                    1.8
k13_n1                             2.70603e-09
k13_n2                                     1.8
k13_n3                             2.70603e-09
k13_n4                                     1.8
k13_n5                             2.70603e-09
k13_n6                                     1.8
k13_n7                             2.70603e-09
k13_n8                                     1.8
k13_n9                             2.70603e-09
k13_n10                                    1.8
k13_n11                            2.70603e-09
k13_n12                                    1.8
k13_n13                            2.70603e-09
k13_n14                                    1.8
k13_n15                            2.70603e-09
k13_n16                                    1.8
k13_n17                            2.70603e-09
k13_n18                                    1.8
k13_n19                            2.70603e-09
k13_n20                                    1.8
k13_n21                            2.70603e-09
k13_n22                                    1.8
k13_n23                            2.70603e-09
k13_n24                                    1.8
k13_n25                            2.70603e-09
k13_n26                                    1.8
k13_n27                            2.70603e-09
k13_n28                                    1.8
k13_n29                            2.70603e-09
k13_net2                           2.60627e-09
k13_omac                            4.9501e-09
k13_o288_9                          4.9501e-09
k13_orx                             4.9501e-09
k13_rxout                          2.70603e-09
k14_edrv                           2.70603e-09
k14_e273_12                        2.70603e-09
k14_e273_18                        2.70603e-09
k14_epin                           2.70603e-09
k14_net1                            4.9501e-09
k14_n0                                     1.8
k14_n30                                    1.8
k14_n1                             2.70603e-09
k14_n2                                     1.8
k14_n3                             2.70603e-09
k14_n4                                     1.8
k14_n5                             2.70603e-09
k14_n6                                     1.8
k14_n7                             2.70603e-09
k14_n8                                     1.8
k14_n9                             2.70603e-09
k14_n10                                    1.8
k14_n11                            2.70603e-09
k14_n12                                    1.8
k14_n13                            2.70603e-09
k14_n14                                    1.8
k14_n15                            2.70603e-09
k14_n16                                    1.8
k14_n17                            2.70603e-09
k14_n18                                    1.8
k14_n19                            2.70603e-09
k14_n20                                    1.8
k14_n21                            2.70603e-09
k14_n22                                    1.8
k14_n23                            2.70603e-09
k14_n24                                    1.8
k14_n25                            2.70603e-09
k14_n26                                    1.8
k14_n27                            2.70603e-09
k14_n28                                    1.8
k14_n29                            2.70603e-09
k14_net2                           2.60627e-09
k14_omac                            4.9501e-09
k14_orx                             4.9501e-09
k14_rxout                          2.70603e-09
k15_edrv                           2.70603e-09
k15_epin                           2.70603e-09
k15_net1                            4.9501e-09
k15_n0                                     1.8
k15_n30                                    1.8
k15_n1                             2.70603e-09
k15_n2                                     1.8
k15_n3                             2.70603e-09
k15_n4                                     1.8
k15_n5                             2.70603e-09
k15_n6                                     1.8
k15_n7                             2.70603e-09
k15_n8                                     1.8
k15_n9                             2.70603e-09
k15_n10                                    1.8
k15_n11                            2.70603e-09
k15_n12                                    1.8
k15_n13                            2.70603e-09
k15_n14                                    1.8
k15_n15                            2.70603e-09
k15_n16                                    1.8
k15_n17                            2.70603e-09
k15_n18                                    1.8
k15_n19                            2.70603e-09
k15_n20                                    1.8
k15_n21                            2.70603e-09
k15_n22                                    1.8
k15_n23                            2.70603e-09
k15_n24                                    1.8
k15_n25                            2.70603e-09
k15_n26                                    1.8
k15_n27                            2.70603e-09
k15_n28                                    1.8
k15_n29                            2.70603e-09
k15_net2                           2.60627e-09
k15_omac                            4.9501e-09
k15_o290_15                         4.9501e-09
k15_o1114_diode                     4.9501e-09
k15_orx                             4.9501e-09
k15_rxout                          2.70603e-09
ven#branch                                   0
vone#branch                                  0
vdd#branch                        -2.07868e-09


No. of Data Rows : 80014
tp_c                =  3.150994e-08 targ=  4.061181e-08 trig=  9.101877e-09
hi_c                =  7.646845e-10 targ=  2.562154e-08 trig=  2.485686e-08
tp_r                =  3.504862e-08 targ=  4.493004e-08 trig=  9.881419e-09
hi_r                =  8.451570e-10 targ=  2.825090e-08 trig=  2.740575e-08
tp_k00              =  3.504824e-08 targ=  4.515576e-08 trig=  1.010752e-08
tq_k00              =  3.504824e-08 targ=  4.515639e-08 trig=  1.010815e-08
hi_k00              =  8.302157e-10 targ=  2.846184e-08 trig=  2.763163e-08
hx_k00              =  8.301763e-10 targ=  2.846244e-08 trig=  2.763226e-08
dr_k00              =  6.300926e-13 targ=  2.763226e-08 trig=  2.763163e-08
df_k00              =  5.906962e-13 targ=  2.846244e-08 trig=  2.846184e-08
sm_k00              =  1.217892e-10 targ=  2.769989e-08 trig=  2.757810e-08
sr_k00              =  1.217930e-10 targ=  2.770048e-08 trig=  2.757869e-08
tp_k01              =  3.504898e-08 targ=  4.512584e-08 trig=  1.007686e-08
tq_k01              =  3.504898e-08 targ=  4.512593e-08 trig=  1.007695e-08
hi_k01              =  8.403658e-10 targ=  2.844172e-08 trig=  2.760135e-08
hx_k01              =  8.403585e-10 targ=  2.844180e-08 trig=  2.760144e-08
dr_k01              =  9.206199e-14 targ=  2.760144e-08 trig=  2.760135e-08
df_k01              =  8.475945e-14 targ=  2.844180e-08 trig=  2.844172e-08
sm_k01              =  6.259235e-11 targ=  2.763657e-08 trig=  2.757397e-08
sr_k01              =  6.259174e-11 targ=  2.763665e-08 trig=  2.757406e-08
tp_k02              =  3.504825e-08 targ=  4.514189e-08 trig=  1.009364e-08
tq_k02              =  3.504825e-08 targ=  4.514229e-08 trig=  1.009404e-08
hi_k02              =  8.332375e-10 targ=  2.845099e-08 trig=  2.761775e-08
hx_k02              =  8.332100e-10 targ=  2.845136e-08 trig=  2.761815e-08
dr_k02              =  4.011736e-13 targ=  2.761815e-08 trig=  2.761775e-08
df_k02              =  3.736809e-13 targ=  2.845136e-08 trig=  2.845099e-08
sm_k02              =  1.050360e-10 targ=  2.767665e-08 trig=  2.757161e-08
sr_k02              =  1.050385e-10 targ=  2.767702e-08 trig=  2.757198e-08
tp_k03              =  3.504816e-08 targ=  4.517884e-08 trig=  1.013069e-08
tq_k03              =  3.504816e-08 targ=  4.517994e-08 trig=  1.013179e-08
hi_k03              =  8.239318e-10 targ=  2.847869e-08 trig=  2.765475e-08
hx_k03              =  8.238813e-10 targ=  2.847974e-08 trig=  2.765586e-08
dr_k03              =  1.102265e-12 targ=  2.765586e-08 trig=  2.765475e-08
df_k03              =  1.051672e-12 targ=  2.847974e-08 trig=  2.847869e-08
sm_k03              =  1.559629e-10 targ=  2.774214e-08 trig=  2.758618e-08
sr_k03              =  1.559727e-10 targ=  2.774320e-08 trig=  2.758723e-08
tp_k04              =  3.504839e-08 targ=  4.526520e-08 trig=  1.021681e-08
tq_k04              =  3.504838e-08 targ=  4.526967e-08 trig=  1.022128e-08
hi_k04              =  7.905032e-10 targ=  2.853148e-08 trig=  2.774097e-08
hx_k04              =  7.904561e-10 targ=  2.853590e-08 trig=  2.774544e-08
dr_k04              =  4.469626e-12 targ=  2.774544e-08 trig=  2.774097e-08
df_k04              =  4.422446e-12 targ=  2.853590e-08 trig=  2.853148e-08
sm_k04              =  3.178949e-10 targ=  2.791993e-08 trig=  2.760204e-08
sr_k04              =  3.182066e-10 targ=  2.792466e-08 trig=  2.760645e-08
tp_k05              =  3.504830e-08 targ=  4.526692e-08 trig=  1.021862e-08
tq_k05              =  3.504830e-08 targ=  4.527055e-08 trig=  1.022225e-08
hi_k05              =  7.980836e-10 targ=  2.854085e-08 trig=  2.774277e-08
hx_k05              =  7.980290e-10 targ=  2.854443e-08 trig=  2.774640e-08
dr_k05              =  3.629658e-12 targ=  2.774640e-08 trig=  2.774277e-08
df_k05              =  3.574989e-12 targ=  2.854443e-08 trig=  2.854085e-08
sm_k05              =  2.862246e-10 targ=  2.790393e-08 trig=  2.761771e-08
sr_k05              =  2.864965e-10 targ=  2.790778e-08 trig=  2.762128e-08
tp_k06              =  3.504831e-08 targ=  4.516184e-08 trig=  1.011353e-08
tq_k06              =  3.504831e-08 targ=  4.516316e-08 trig=  1.011485e-08
hi_k06              =  8.215023e-10 targ=  2.845917e-08 trig=  2.763767e-08
hx_k06              =  8.214191e-10 targ=  2.846041e-08 trig=  2.763899e-08
dr_k06              =  1.319972e-12 targ=  2.763899e-08 trig=  2.763767e-08
df_k06              =  1.236681e-12 targ=  2.846041e-08 trig=  2.845917e-08
sm_k06              =  1.675981e-10 targ=  2.773188e-08 trig=  2.756428e-08
sr_k06              =  1.677150e-10 targ=  2.773323e-08 trig=  2.756551e-08
tp_k07              =  3.504810e-08 targ=  4.510341e-08 trig=  1.005531e-08
tq_k07              =  3.504810e-08 targ=  4.510376e-08 trig=  1.005566e-08
hi_k07              =  8.348585e-10 targ=  2.841422e-08 trig=  2.757936e-08
hx_k07              =  8.348261e-10 targ=  2.841453e-08 trig=  2.757970e-08
dr_k07              =  3.453830e-13 targ=  2.757970e-08 trig=  2.757936e-08
df_k07              =  3.129778e-13 targ=  2.841453e-08 trig=  2.841422e-08
sm_k07              =  9.273088e-11 targ=  2.763126e-08 trig=  2.753853e-08
sr_k07              =  9.272856e-11 targ=  2.763157e-08 trig=  2.753884e-08
tp_k08              =  3.504886e-08 targ=  4.529460e-08 trig=  1.024574e-08
tq_k08              =  3.504886e-08 targ=  4.529914e-08 trig=  1.025028e-08
hi_k08              =  7.922850e-10 targ=  2.856245e-08 trig=  2.777016e-08
hx_k08              =  7.922398e-10 targ=  2.856695e-08 trig=  2.777471e-08
dr_k08              =  4.545568e-12 targ=  2.777471e-08 trig=  2.777016e-08
df_k08              =  4.500324e-12 targ=  2.856695e-08 trig=  2.856245e-08
sm_k08              =  3.103501e-10 targ=  2.794467e-08 trig=  2.763432e-08
sr_k08              =  3.106822e-10 targ=  2.794950e-08 trig=  2.763881e-08
tp_k09              =  3.504883e-08 targ=  4.527574e-08 trig=  1.022692e-08
tq_k09              =  3.504883e-08 targ=  4.527942e-08 trig=  1.023059e-08
hi_k09              =  7.986568e-10 targ=  2.854998e-08 trig=  2.775132e-08
hx_k09              =  7.985995e-10 targ=  2.855360e-08 trig=  2.775500e-08
dr_k09              =  3.676389e-12 targ=  2.775500e-08 trig=  2.775132e-08
df_k09              =  3.619102e-12 targ=  2.855360e-08 trig=  2.854998e-08
sm_k09              =  2.837457e-10 targ=  2.791111e-08 trig=  2.762736e-08
sr_k09              =  2.840625e-10 targ=  2.791504e-08 trig=  2.763098e-08
tp_k10              =  3.504842e-08 targ=  4.523271e-08 trig=  1.018430e-08
tq_k10              =  3.504842e-08 targ=  4.523431e-08 trig=  1.018589e-08
hi_k10              =  8.182993e-10 targ=  2.852682e-08 trig=  2.770852e-08
hx_k10              =  8.182089e-10 targ=  2.852832e-08 trig=  2.771011e-08
dr_k10              =  1.593654e-12 targ=  2.771011e-08 trig=  2.770852e-08
df_k10              =  1.503324e-12 targ=  2.852832e-08 trig=  2.852682e-08
sm_k10              =  1.848382e-10 targ=  2.781248e-08 trig=  2.762764e-08
sr_k10              =  1.849603e-10 targ=  2.781410e-08 trig=  2.762914e-08
tp_k11              =  3.504867e-08 targ=  4.513918e-08 trig=  1.009051e-08
tq_k11              =  3.504867e-08 targ=  4.513962e-08 trig=  1.009095e-08
hi_k11              =  8.314265e-10 targ=  2.844631e-08 trig=  2.761488e-08
hx_k11              =  8.313953e-10 targ=  2.844672e-08 trig=  2.761532e-08
