 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653891e-09  0.00000000e+00  2.46749735e-09  0.00000000e+00  2.46749746e-09 
 1.00150000e-09  4.68653641e-09  1.00150000e-09  3.68862351e-05  1.00150000e-09  6.00721727e-04 
 2.57750000e-09  9.12262226e-01  2.57750000e-09  2.97630931e-09  2.57750000e-09  2.46769011e-09 
 2.57850000e-09  9.53310683e-01  2.57850000e-09  2.97681174e-09  2.57850000e-09  2.46768145e-09 
 2.57950000e-09  9.93772168e-01  2.57950000e-09  2.97366010e-09  2.57950000e-09  2.46767440e-09 
 2.58050000e-09  1.03364605e+00  2.58050000e-09  2.96919067e-09  2.58050000e-09  2.46767612e-09 
 2.58150000e-09  1.07298970e+00  2.58150000e-09  2.96749714e-09  2.58150000e-09  2.46768284e-09 
 2.58250000e-09  1.11184490e+00  2.58250000e-09  2.95973174e-09  2.58250000e-09  2.46767323e-09 
 3.11450000e-09  1.13449420e+00  3.11450000e-09  2.61432204e-09  3.11450000e-09  2.43230058e-09 
 3.11550000e-09  1.08247802e+00  3.11550000e-09  2.82894957e-09  3.11550000e-09  2.50270998e-09 
 3.11650000e-09  1.03074962e+00  3.11650000e-09  2.61702138e-09  3.11650000e-09  2.43260884e-09 
 3.11750000e-09  9.79208254e-01  3.11750000e-09  2.83097762e-09  3.11750000e-09  2.50239673e-09 
 3.11850000e-09  9.27836255e-01  3.11850000e-09  2.61719774e-09  3.11850000e-09  2.43290438e-09 
 3.11950000e-09  8.76567375e-01  3.11950000e-09  2.82970514e-09  3.11950000e-09  2.50208992e-09 
 3.69950000e-09  9.09662571e-01  3.69950000e-09  2.74645262e-09  3.69950000e-09  2.44973530e-09 
 3.70050000e-09  9.50748976e-01  3.70050000e-09  2.83435092e-09  3.70050000e-09  2.48526022e-09 
 3.70150000e-09  9.91247138e-01  3.70150000e-09  2.73813422e-09  3.70150000e-09  2.44988368e-09 
 3.70250000e-09  1.03115724e+00  3.70250000e-09  2.81903573e-09  3.70250000e-09  2.48509080e-09 
 3.70350000e-09  1.07053367e+00  3.70350000e-09  2.72734157e-09  3.70350000e-09  2.45005766e-09 
