 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749735e-09  0.00000000e+00  2.46749746e-09 
 1.00150000e-09  4.68906413e-09  1.00150000e-09  3.68790121e-05  1.00150000e-09  6.00721751e-04 
 2.57850000e-09  9.39876465e-01  2.57850000e-09  2.97551403e-09  2.57850000e-09  2.46768261e-09 
 2.57950000e-09  9.75580513e-01  2.57950000e-09  2.96555125e-09  2.57950000e-09  2.46766768e-09 
 2.58050000e-09  1.01193250e+00  2.58050000e-09  2.95303720e-09  2.58050000e-09  2.46767085e-09 
 2.58150000e-09  1.04913598e+00  2.58150000e-09  2.95788749e-09  2.58150000e-09  2.46770560e-09 
 2.58250000e-09  1.08676401e+00  2.58250000e-09  2.99539349e-09  2.58250000e-09  2.46775572e-09 
 2.58350000e-09  1.12429940e+00  2.58350000e-09  2.96612970e-09  2.58350000e-09  2.46760812e-09 
 3.11450000e-09  1.13621875e+00  3.11450000e-09  2.73009107e-09  3.11450000e-09  2.47072507e-09 
 3.11550000e-09  1.08344882e+00  3.11550000e-09  2.72120126e-09  3.11550000e-09  2.46444432e-09 
 3.11650000e-09  1.03091570e+00  3.11650000e-09  2.73098577e-09  3.11650000e-09  2.47069870e-09 
 3.11750000e-09  9.78515001e-01  3.11750000e-09  2.72408926e-09  3.11750000e-09  2.46447540e-09 
 3.11850000e-09  9.26214125e-01  3.11850000e-09  2.73121398e-09  3.11850000e-09  2.47066345e-09 
 3.11950000e-09  8.73909469e-01  3.11950000e-09  2.72241973e-09  3.11950000e-09  2.46450155e-09 
 3.70050000e-09  9.41643233e-01  3.70050000e-09  2.67408923e-09  3.70050000e-09  2.47043724e-09 
 3.70150000e-09  9.78680233e-01  3.70150000e-09  2.68703090e-09  3.70150000e-09  2.46463905e-09 
 3.70250000e-09  1.01624061e+00  3.70250000e-09  2.65154790e-09  3.70250000e-09  2.47037446e-09 
 3.70350000e-09  1.05410900e+00  3.70350000e-09  2.64717126e-09  3.70350000e-09  2.46466197e-09 
 3.70450000e-09  1.09188898e+00  3.70450000e-09  2.63298722e-09  3.70450000e-09  2.47039900e-09 
 3.70550000e-09  1.12934205e+00  3.70550000e-09  2.59581548e-09  3.70550000e-09  2.46463583e-09 
 4.23650000e-09  1.13929902e+00  4.23650000e-09  2.56176527e-09  4.23650000e-09  2.46471576e-09 
 4.23750000e-09  1.08651412e+00  4.23750000e-09  2.57074528e-09  4.23750000e-09  2.47031334e-09 
 4.23850000e-09  1.03397126e+00  4.23850000e-09  2.56150356e-09  4.23850000e-09  2.46474463e-09 
 4.23950000e-09  9.81562680e-01  4.23950000e-09  2.57025917e-09  4.23950000e-09  2.47028481e-09 
 4.24050000e-09  9.29260189e-01  4.24050000e-09  2.56034943e-09  4.24050000e-09  2.46476989e-09 
 4.24150000e-09  8.76955328e-01  4.24150000e-09  2.56821178e-09  4.24150000e-09  2.47025755e-09 
 4.82250000e-09  9.39707433e-01  4.82250000e-09  2.58860958e-09  4.82250000e-09  2.47025167e-09 
 4.82350000e-09  9.76721745e-01  4.82350000e-09  2.60603222e-09  4.82350000e-09  2.46477727e-09 
 4.82450000e-09  1.01425584e+00  4.82450000e-09  2.53528218e-09  4.82450000e-09  2.47013077e-09 
 4.82550000e-09  1.05211848e+00  4.82550000e-09  2.52322835e-09  4.82550000e-09  2.46480286e-09 
 4.82650000e-09  1.08991029e+00  4.82650000e-09  2.54268770e-09  4.82650000e-09  2.47029547e-09 
 4.82750000e-09  1.12738431e+00  4.82750000e-09  2.52807358e-09  4.82750000e-09  2.46479331e-09 
 5.35850000e-09  1.14168800e+00  5.35850000e-09  2.51031337e-09  5.35850000e-09  2.46489340e-09 
 5.35950000e-09  1.08889303e+00  5.35950000e-09  2.52005752e-09  5.35950000e-09  2.47010923e-09 
 5.36050000e-09  1.03634016e+00  5.36050000e-09  2.51033366e-09  5.36050000e-09  2.46492055e-09 
 5.36150000e-09  9.83926659e-01  5.36150000e-09  2.51950394e-09  5.36150000e-09  2.47008347e-09 
