 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749718e-09  0.00000000e+00  2.46749746e-09 
 2.57850000e-09  9.42484630e-01  2.57850000e-09  2.96541725e-09  2.57850000e-09  2.46768672e-09 
 2.57950000e-09  9.78659074e-01  2.57950000e-09  2.96477887e-09  2.57950000e-09  2.46768544e-09 
 2.58050000e-09  1.01494287e+00  2.58050000e-09  2.96413000e-09  2.58050000e-09  2.46768544e-09 
 2.58150000e-09  1.05108166e+00  2.58150000e-09  2.96343505e-09  2.58150000e-09  2.46768450e-09 
 2.58250000e-09  1.08692922e+00  2.58250000e-09  2.96267255e-09  2.58250000e-09  2.46768611e-09 
 2.58350000e-09  1.12246910e+00  2.58350000e-09  2.96171432e-09  2.58350000e-09  2.46768300e-09 
 2.92150000e-09  1.94999979e+00  2.92150000e-09  8.47904837e-01  2.92150000e-09 -7.45525772e-05 
 2.92250000e-09  1.94999996e+00  2.92250000e-09  9.18248806e-01  2.92250000e-09 -1.10490621e-04 
 2.92350000e-09  1.94999980e+00  2.92350000e-09  9.88027680e-01  2.92350000e-09 -1.36069922e-04 
 2.92450000e-09  1.94999998e+00  2.92450000e-09  1.05715387e+00  2.92450000e-09 -1.53139769e-04 
 2.92550000e-09  1.94999983e+00  2.92550000e-09  1.12569468e+00  2.92550000e-09 -1.64739933e-04 
 2.92650000e-09  1.94999999e+00  2.92650000e-09  1.19386126e+00  2.92650000e-09 -1.87011039e-04 
 3.04150000e-09  1.94641885e+00  3.04150000e-09  1.94988060e+00  3.04150000e-09  8.93068464e-01 
 3.04250000e-09  1.94571479e+00  3.04250000e-09  1.94988616e+00  3.04250000e-09  9.53322228e-01 
 3.04350000e-09  1.94498962e+00  3.04350000e-09  1.94989676e+00  3.04350000e-09  1.01291880e+00 
 3.04450000e-09  1.94434988e+00  3.04450000e-09  1.94990110e+00  3.04450000e-09  1.07482636e+00 
 3.04550000e-09  1.94371735e+00  3.04550000e-09  1.94990950e+00  3.04550000e-09  1.14292805e+00 
 3.04650000e-09  1.94310331e+00  3.04650000e-09  1.94990224e+00  3.04650000e-09  1.21624202e+00 
 3.11450000e-09  1.14001764e+00  3.11450000e-09  1.94997247e+00  3.11450000e-09  1.94909779e+00 
 3.11550000e-09  1.08772925e+00  3.11550000e-09  1.94997409e+00  3.11550000e-09  1.94913246e+00 
 3.11650000e-09  1.03554457e+00  3.11650000e-09  1.94997434e+00  3.11650000e-09  1.94922437e+00 
 3.11750000e-09  9.83360161e-01  3.11750000e-09  1.94997580e+00  3.11750000e-09  1.94925072e+00 
 3.11850000e-09  9.31148981e-01  3.11850000e-09  1.94997595e+00  3.11850000e-09  1.94933274e+00 
 3.11950000e-09  8.78846727e-01  3.11950000e-09  1.94997726e+00  3.11950000e-09  1.94935215e+00 
 3.62850000e-09  3.78277844e-03  3.62850000e-09  1.14206950e+00  3.62850000e-09  1.94995884e+00 
 3.62950000e-09  3.66485354e-03  3.62950000e-09  1.09823670e+00  3.62950000e-09  1.94995783e+00 
 3.63050000e-09  3.54388624e-03  3.63050000e-09  1.05395383e+00  3.63050000e-09  1.94996033e+00 
 3.63150000e-09  3.42637306e-03  3.63150000e-09  1.00924107e+00  3.63150000e-09  1.94996611e+00 
 3.63250000e-09  3.31942030e-03  3.63250000e-09  9.64096686e-01  3.63250000e-09  1.94997673e+00 
 3.63350000e-09  3.22623791e-03  3.63350000e-09  9.18544317e-01  3.63350000e-09  1.94999130e+00 
