 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749735e-09  0.00000000e+00  2.46749746e-09 
 1.00150000e-09  4.68654442e-09  1.00150000e-09  3.68790123e-05  1.00150000e-09  6.00721750e-04 
 2.57750000e-09  9.09979355e-01  2.57750000e-09  2.98805017e-09  2.57750000e-09  2.46768900e-09 
 2.57850000e-09  9.51166916e-01  2.57850000e-09  2.98613934e-09  2.57850000e-09  2.46767234e-09 
 2.57950000e-09  9.91830000e-01  2.57950000e-09  2.97679351e-09  2.57950000e-09  2.46766013e-09 
 2.58050000e-09  1.03200851e+00  2.58050000e-09  2.96719738e-09  2.58050000e-09  2.46767090e-09 
 2.58150000e-09  1.07176823e+00  2.58150000e-09  2.95829825e-09  2.58150000e-09  2.46767456e-09 
 2.58250000e-09  1.11120805e+00  2.58250000e-09  2.96137856e-09  2.58250000e-09  2.46770332e-09 
 3.11450000e-09  1.13485176e+00  3.11450000e-09  2.74776549e-09  3.11450000e-09  2.46664311e-09 
 3.11550000e-09  1.08288044e+00  3.11550000e-09  2.70348965e-09  3.11550000e-09  2.46849929e-09 
 3.11650000e-09  1.03119232e+00  3.11650000e-09  2.74670839e-09  3.11650000e-09  2.46666598e-09 
 3.11750000e-09  9.79681990e-01  3.11750000e-09  2.70320824e-09  3.11750000e-09  2.46847925e-09 
 3.11850000e-09  9.28326221e-01  3.11850000e-09  2.74682907e-09  3.11850000e-09  2.46668908e-09 
 3.11950000e-09  8.77053320e-01  3.11950000e-09  2.70400483e-09  3.11950000e-09  2.46845805e-09 
 3.69950000e-09  9.07608370e-01  3.69950000e-09  2.70929881e-09  3.69950000e-09  2.46926268e-09 
 3.70050000e-09  9.48826878e-01  3.70050000e-09  2.73924933e-09  3.70050000e-09  2.46580956e-09 
 3.70150000e-09  9.89518941e-01  3.70150000e-09  2.69352810e-09  3.70150000e-09  2.46920728e-09 
 3.70250000e-09  1.02972374e+00  3.70250000e-09  2.71810968e-09  3.70250000e-09  2.46584364e-09 
 3.70350000e-09  1.06950514e+00  3.70350000e-09  2.67387523e-09  3.70350000e-09  2.46919618e-09 
 3.70450000e-09  1.10896014e+00  3.70450000e-09  2.71036235e-09  3.70450000e-09  2.46590059e-09 
 4.23650000e-09  1.13775621e+00  4.23650000e-09  2.57938829e-09  4.23650000e-09  2.47005549e-09 
 4.23750000e-09  1.08576716e+00  4.23750000e-09  2.55168570e-09  4.23750000e-09  2.46499510e-09 
 4.23850000e-09  1.03406718e+00  4.23850000e-09  2.57918861e-09  4.23850000e-09  2.47003357e-09 
 4.23950000e-09  9.82546732e-01  4.23950000e-09  2.55210716e-09  4.23950000e-09  2.46501464e-09 
 4.24050000e-09  9.31185382e-01  4.24050000e-09  2.57987076e-09  4.24050000e-09  2.47001614e-09 
 4.24150000e-09  8.79907135e-01  4.24150000e-09  2.55383495e-09  4.24150000e-09  2.46503518e-09 
 4.82150000e-09  9.05725974e-01  4.82150000e-09  2.62011773e-09  4.82150000e-09  2.46641352e-09 
 4.82250000e-09  9.46969056e-01  4.82250000e-09  2.66063829e-09  4.82250000e-09  2.46859982e-09 
 4.82350000e-09  9.87684208e-01  4.82350000e-09  2.60600216e-09  4.82350000e-09  2.46638165e-09 
 4.82450000e-09  1.02791001e+00  4.82450000e-09  2.64005237e-09  4.82450000e-09  2.46860532e-09 
 4.82550000e-09  1.06770989e+00  4.82550000e-09  2.58517435e-09  4.82550000e-09  2.46639331e-09 
 4.82650000e-09  1.10717834e+00  4.82650000e-09  2.62985286e-09  4.82650000e-09  2.46863552e-09 
 5.35850000e-09  1.13939415e+00  5.35850000e-09  2.52702759e-09  5.35850000e-09  2.47120652e-09 
 5.35950000e-09  1.08739504e+00  5.35950000e-09  2.50293297e-09  5.35950000e-09  2.46382387e-09 
 5.36050000e-09  1.03568830e+00  5.36050000e-09  2.52689988e-09  5.36050000e-09  2.47117343e-09 
 5.36150000e-09  9.84162078e-01  5.36150000e-09  2.50339210e-09  5.36150000e-09  2.46385645e-09 
 5.36250000e-09  9.32797546e-01  5.36250000e-09  2.52759202e-09  5.36250000e-09  2.47114151e-09 
 5.36350000e-09  8.81516130e-01  5.36350000e-09  2.50514795e-09  5.36350000e-09  2.46388937e-09 
 5.94450000e-09  9.45184510e-01  5.94450000e-09  2.63001684e-09  5.94450000e-09  2.46934934e-09 
