 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749735e-09  0.00000000e+00  2.46749746e-09 
 2.57750000e-09  9.09169982e-01  2.57750000e-09  2.96203759e-09  2.57750000e-09  2.46768239e-09 
 2.57850000e-09  9.50767348e-01  2.57850000e-09  2.95832955e-09  2.57850000e-09  2.46768306e-09 
 2.57950000e-09  9.91976828e-01  2.57950000e-09  2.95474320e-09  2.57950000e-09  2.46768300e-09 
 2.58050000e-09  1.03280500e+00  2.58050000e-09  2.95225341e-09  2.58050000e-09  2.46768606e-09 
 2.58150000e-09  1.07326446e+00  2.58150000e-09  2.95159686e-09  2.58150000e-09  2.46768811e-09 
 2.58250000e-09  1.11335402e+00  2.58250000e-09  2.95312136e-09  2.58250000e-09  2.46769127e-09 
 3.11450000e-09  1.13423358e+00  3.11450000e-09 -1.27197708e-07  3.11450000e-09  2.40188869e-09 
 3.11550000e-09  1.08217443e+00  3.11550000e-09 -1.24011896e-07  3.11550000e-09  2.53241256e-09 
 3.11650000e-09  1.03041687e+00  3.11650000e-09 -1.21563456e-07  3.11650000e-09  2.40247500e-09 
 3.11750000e-09  9.78861027e-01  3.11750000e-09 -1.18504877e-07  3.11750000e-09  2.53186244e-09 
 3.11850000e-09  9.27484870e-01  3.11850000e-09 -1.16173591e-07  3.11850000e-09  2.40305131e-09 
 3.11950000e-09  8.76217686e-01  3.11950000e-09 -1.13236554e-07  3.11950000e-09  2.53128268e-09 
 3.69950000e-09  9.06741115e-01  3.69950000e-09  3.88148905e-07  3.69950000e-09  3.05272496e-09 
 3.70050000e-09  9.48362045e-01  3.70050000e-09  3.74683268e-07  3.70050000e-09  1.88922772e-09 
 3.70150000e-09  9.89593316e-01  3.70150000e-09  3.69573378e-07  3.70150000e-09  3.04771586e-09 
 3.70250000e-09  1.03044353e+00  3.70250000e-09  3.56658683e-07  3.70250000e-09  1.89402682e-09 
 3.70350000e-09  1.07092410e+00  3.70350000e-09  3.51915699e-07  3.70350000e-09  3.04274961e-09 
 3.70450000e-09  1.11103549e+00  3.70450000e-09  3.39529644e-07  3.70450000e-09  1.89880756e-09 
 4.23650000e-09  1.13724168e+00  4.23650000e-09 -1.23742697e-07  4.23650000e-09  2.41253845e-09 
 4.23750000e-09  1.08516332e+00  4.23750000e-09 -1.20981284e-07  4.23750000e-09  2.52167792e-09 
 4.23850000e-09  1.03339239e+00  4.23850000e-09 -1.18258354e-07  4.23850000e-09  2.41308884e-09 
 4.23950000e-09  9.81824560e-01  4.23950000e-09 -1.15619420e-07  4.23950000e-09  2.52115612e-09 
