 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749735e-09  0.00000000e+00  2.46749746e-09 
 1.00150000e-09  4.68644130e-09  1.00150000e-09  3.68861707e-05  1.00150000e-09  6.00721591e-04 
 2.57750000e-09  9.09177354e-01  2.57750000e-09  3.15805043e-09  2.57750000e-09  2.46796777e-09 
 2.57850000e-09  9.50776557e-01  2.57850000e-09  3.50556500e-09  2.57850000e-09  2.46799786e-09 
 2.57950000e-09  9.91987516e-01  2.57950000e-09  3.66986397e-09  2.57950000e-09  2.46752735e-09 
 2.58050000e-09  1.03281734e+00  2.58050000e-09  3.60653035e-09  2.58050000e-09  2.46717735e-09 
 2.58150000e-09  1.07327826e+00  2.58150000e-09  3.48129997e-09  2.58150000e-09  2.46722981e-09 
 2.58250000e-09  1.11336907e+00  2.58250000e-09  3.36401534e-09  2.58250000e-09  2.46739584e-09 
 3.11450000e-09  1.13423509e+00  3.11450000e-09  2.65811084e-09  3.11450000e-09  2.45175336e-09 
 3.11550000e-09  1.08217476e+00  3.11550000e-09  2.75993800e-09  3.11550000e-09  2.48333176e-09 
 3.11650000e-09  1.03041665e+00  3.11650000e-09  2.65216948e-09  3.11650000e-09  2.45188575e-09 
 3.11750000e-09  9.78860952e-01  3.11750000e-09  2.75661949e-09  3.11750000e-09  2.48320958e-09 
 3.11850000e-09  9.27485575e-01  3.11850000e-09  2.65582761e-09  3.11850000e-09  2.45202680e-09 
 3.11950000e-09  8.76220028e-01  3.11950000e-09  2.75708600e-09  3.11950000e-09  2.48306176e-09 
 3.69950000e-09  9.06532727e-01  3.69950000e-09  2.82736423e-09  3.69950000e-09  2.44648213e-09 
 3.70050000e-09  9.48157537e-01  3.70050000e-09  3.26274524e-09  3.70050000e-09  2.48908077e-09 
 3.70150000e-09  9.89392223e-01  3.70150000e-09  3.33201838e-09  3.70150000e-09  2.44622961e-09 
 3.70250000e-09  1.03024600e+00  3.70250000e-09  3.33439359e-09  3.70250000e-09  2.48802862e-09 
 3.70350000e-09  1.07072992e+00  3.70350000e-09  3.13647752e-09  3.70350000e-09  2.44619297e-09 
 3.70450000e-09  1.11084449e+00  3.70450000e-09  3.10089676e-09  3.70450000e-09  2.48807114e-09 
 4.23650000e-09  1.13751135e+00  4.23650000e-09  2.52225391e-09  4.23650000e-09  2.45795179e-09 
 4.23750000e-09  1.08543026e+00  4.23750000e-09  2.57475036e-09  4.23750000e-09  2.47704063e-09 
 4.23850000e-09  1.03365773e+00  4.23850000e-09  2.51788146e-09  4.23850000e-09  2.45804255e-09 
