 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749735e-09  0.00000000e+00  2.46749746e-09 
 1.00150000e-09  4.68653923e-09  1.00150000e-09  3.68790123e-05  1.00150000e-09  6.00721751e-04 
 2.57750000e-09  9.09980412e-01  2.57750000e-09  2.96475647e-09  2.57750000e-09  2.46768772e-09 
 2.57850000e-09  9.51168038e-01  2.57850000e-09  2.96594219e-09  2.57850000e-09  2.46768922e-09 
 2.57950000e-09  9.91831133e-01  2.57950000e-09  2.96718766e-09  2.57950000e-09  2.46768661e-09 
 2.58050000e-09  1.03200961e+00  2.58050000e-09  2.96780728e-09  2.58050000e-09  2.46768511e-09 
 2.58150000e-09  1.07176927e+00  2.58150000e-09  2.96754171e-09  2.58150000e-09  2.46768261e-09 
 2.58250000e-09  1.11120898e+00  2.58250000e-09  2.96595840e-09  2.58250000e-09  2.46768189e-09 
 3.11450000e-09  1.13505487e+00  3.11450000e-09  2.70727873e-09  3.11450000e-09  2.47364618e-09 
 3.11550000e-09  1.08308250e+00  3.11550000e-09  2.71956271e-09  3.11550000e-09  2.46154197e-09 
 3.11650000e-09  1.03139390e+00  3.11650000e-09  2.70791051e-09  3.11650000e-09  2.47358045e-09 
 3.11750000e-09  9.79883360e-01  3.11750000e-09  2.72013545e-09  3.11750000e-09  2.46160908e-09 
 3.11850000e-09  9.28527755e-01  3.11850000e-09  2.70847866e-09  3.11850000e-09  2.47351334e-09 
 3.11950000e-09  8.77255150e-01  3.11950000e-09  2.72048750e-09  3.11950000e-09  2.46167253e-09 
 3.69950000e-09  9.07228078e-01  3.69950000e-09  2.80897314e-09  3.69950000e-09  2.45861181e-09 
 3.70050000e-09  9.48451626e-01  3.70050000e-09  2.82934248e-09  3.70050000e-09  2.47642545e-09 
 3.70150000e-09  9.89148353e-01  3.70150000e-09  2.80196347e-09  3.70150000e-09  2.45869475e-09 
 3.70250000e-09  1.02935737e+00  3.70250000e-09  2.82047230e-09  3.70250000e-09  2.47633614e-09 
 3.70350000e-09  1.06914220e+00  3.70350000e-09  2.79228415e-09  3.70350000e-09  2.45877596e-09 
 3.70450000e-09  1.10859956e+00  3.70450000e-09  2.80967974e-09  3.70450000e-09  2.47624959e-09 
 4.23650000e-09  1.13860033e+00  4.23650000e-09  2.56943233e-09  4.23650000e-09  2.47842569e-09 
 4.23750000e-09  1.08660627e+00  4.23750000e-09  2.54318436e-09  4.23750000e-09  2.45666609e-09 
 4.23850000e-09  1.03490312e+00  4.23850000e-09  2.56908492e-09  4.23850000e-09  2.47832332e-09 
 4.23950000e-09  9.83380170e-01  4.23950000e-09  2.54431934e-09  4.23950000e-09  2.45677301e-09 
 4.24050000e-09  9.32017798e-01  4.24050000e-09  2.56981572e-09  4.24050000e-09  2.47821796e-09 
 4.24150000e-09  8.80738444e-01  4.24150000e-09  2.54567400e-09  4.24150000e-09  2.45687565e-09 
 4.82150000e-09  9.04957027e-01  4.82150000e-09  2.72685230e-09  4.82150000e-09  2.45774207e-09 
 4.82250000e-09  9.46210262e-01  4.82250000e-09  2.74610579e-09  4.82250000e-09  2.47723836e-09 
 4.82350000e-09  9.86934886e-01  4.82350000e-09  2.72001799e-09  4.82350000e-09  2.45783482e-09 
 4.82450000e-09  1.02716929e+00  4.82450000e-09  2.73741407e-09  4.82450000e-09  2.47714010e-09 
 4.82550000e-09  1.06697520e+00  4.82550000e-09  2.71061193e-09  4.82550000e-09  2.45792603e-09 
 4.82650000e-09  1.10644751e+00  4.82650000e-09  2.72677156e-09  4.82650000e-09  2.47704640e-09 
 5.35850000e-09  1.14093766e+00  5.35850000e-09  2.51823642e-09  5.35850000e-09  2.47973875e-09 
 5.35950000e-09  1.08892895e+00  5.35950000e-09  2.49969573e-09  5.35950000e-09  2.45534404e-09 
 5.36050000e-09  1.03721591e+00  5.36050000e-09  2.51801355e-09  5.36050000e-09  2.47960968e-09 
 5.36150000e-09  9.85684468e-01  5.36150000e-09  2.49859006e-09  5.36150000e-09  2.45546311e-09 
 5.36250000e-09  9.34317369e-01  5.36250000e-09  2.51948504e-09  5.36250000e-09  2.47949505e-09 
 5.36350000e-09  8.83033535e-01  5.36350000e-09  2.50230697e-09  5.36350000e-09  2.45558457e-09 
 5.94450000e-09  9.43734139e-01  5.94450000e-09  2.71284634e-09  5.94450000e-09  2.47760684e-09 
 5.94550000e-09  9.84489695e-01  5.94550000e-09  2.68860925e-09  5.94550000e-09  2.45745241e-09 
 5.94650000e-09  1.02475233e+00  5.94650000e-09  2.70428022e-09  5.94650000e-09  2.47750465e-09 
 5.94750000e-09  1.06458181e+00  5.94750000e-09  2.67941111e-09  5.94750000e-09  2.45754972e-09 
 5.94850000e-09  1.10407106e+00  5.94850000e-09  2.69373462e-09  5.94850000e-09  2.47740600e-09 
 5.94950000e-09  1.14334652e+00  5.94950000e-09  2.66928366e-09  5.94950000e-09  2.45764747e-09 
 6.48050000e-09  1.14419575e+00  6.48050000e-09  2.49533294e-09  6.48050000e-09  2.48102217e-09 
 6.48150000e-09  1.09216932e+00  6.48150000e-09  2.48222928e-09  6.48150000e-09  2.45403947e-09 
 6.48250000e-09  1.04043991e+00  6.48250000e-09  2.49362317e-09  6.48250000e-09  2.48089504e-09 
 6.48350000e-09  9.88898990e-01  6.48350000e-09  2.48047557e-09  6.48350000e-09  2.45418991e-09 
 6.48450000e-09  9.37523072e-01  6.48450000e-09  2.49504986e-09  6.48450000e-09  2.48075205e-09 
 6.48550000e-09  8.86234878e-01  6.48550000e-09  2.48442178e-09  6.48550000e-09  2.45431381e-09 
 7.06650000e-09  9.41733075e-01  7.06650000e-09  2.69500122e-09  7.06650000e-09  2.47786358e-09 
 7.06750000e-09  9.82513769e-01  7.06750000e-09  2.67353820e-09  7.06750000e-09  2.45720017e-09 
 7.06850000e-09  1.02279970e+00  7.06850000e-09  2.68692066e-09  7.06850000e-09  2.47776444e-09 
 7.06950000e-09  1.06264817e+00  7.06950000e-09  2.66488942e-09  7.06950000e-09  2.45729981e-09 
 7.07050000e-09  1.10215173e+00  7.07050000e-09  2.67649908e-09  7.07050000e-09  2.47764370e-09 
 7.07150000e-09  1.14143403e+00  7.07150000e-09  2.65478881e-09  7.07150000e-09  2.45739046e-09 
 7.60250000e-09  1.14654717e+00  7.60250000e-09  2.47813306e-09  7.60250000e-09  2.48052606e-09 
 7.60350000e-09  1.09450764e+00  7.60350000e-09  2.47800333e-09  7.60350000e-09  2.45454324e-09 
 7.60450000e-09  1.04276592e+00  7.60450000e-09  2.47836784e-09  7.60450000e-09  2.48038962e-09 
 7.60550000e-09  9.91217869e-01  7.60550000e-09  2.47886206e-09  7.60550000e-09  2.45467874e-09 
 7.60650000e-09  9.39835218e-01  7.60650000e-09  2.47666468e-09  7.60650000e-09  2.48025112e-09 
 7.60750000e-09  8.88543702e-01  7.60750000e-09  2.47697191e-09  7.60750000e-09  2.45481291e-09 
 8.18850000e-09  9.39557674e-01  8.18850000e-09  2.68574854e-09  8.18850000e-09  2.47818632e-09 
 8.18950000e-09  9.80364954e-01  8.18950000e-09  2.66613437e-09  8.18950000e-09  2.45686976e-09 
 8.19050000e-09  1.02067638e+00  8.19050000e-09  2.67731171e-09  8.19050000e-09  2.47807308e-09 
 8.19150000e-09  1.06054558e+00  8.19150000e-09  2.65709477e-09  8.19150000e-09  2.45697318e-09 
 8.19250000e-09  1.10006506e+00  8.19250000e-09  2.66671010e-09  8.19250000e-09  2.47796778e-09 
 8.19350000e-09  1.13935504e+00  8.19350000e-09  2.64698563e-09  8.19350000e-09  2.45708065e-09 
 8.72450000e-09  1.14935008e+00  8.72450000e-09  2.46494089e-09  8.72450000e-09  2.47964516e-09 
 8.72550000e-09  1.09729506e+00  8.72550000e-09  2.48009160e-09  8.72550000e-09  2.45541953e-09 
 8.72650000e-09  1.04553871e+00  8.72650000e-09  2.46522730e-09  8.72650000e-09  2.47951443e-09 
 8.72750000e-09  9.93982216e-01  8.72750000e-09  2.48079124e-09  8.72750000e-09  2.45555021e-09 
 8.72850000e-09  9.42591618e-01  8.72850000e-09  2.46565154e-09  8.72850000e-09  2.47938448e-09 
 8.72950000e-09  8.91296251e-01  8.72950000e-09  2.48149470e-09  8.72950000e-09  2.45567866e-09 
 9.31050000e-09  9.37229201e-01  9.31050000e-09  2.67954700e-09  9.31050000e-09  2.47850174e-09 
 9.31150000e-09  9.78065766e-01  9.31150000e-09  2.66182962e-09  9.31150000e-09  2.45655496e-09 
