 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749735e-09  0.00000000e+00  2.46749746e-09 
 1.00150000e-09  4.68567138e-09  1.00150000e-09  3.68862350e-05  1.00150000e-09  6.00721727e-04 
 2.57750000e-09  9.11834298e-01  2.57750000e-09  3.97607997e-09  2.57750000e-09  2.46750770e-09 
 2.57850000e-09  9.53544924e-01  2.57850000e-09  3.96013838e-09  2.57850000e-09  2.46705589e-09 
 2.57950000e-09  9.94851178e-01  2.57950000e-09  3.87383092e-09  2.57950000e-09  2.46704629e-09 
 2.58050000e-09  1.03573198e+00  2.58050000e-09  3.54701263e-09  2.58050000e-09  2.46688125e-09 
 2.58150000e-09  1.07617871e+00  2.58150000e-09  3.07153752e-09  2.58150000e-09  2.46687654e-09 
 2.58250000e-09  1.11614812e+00  2.58250000e-09  2.89107771e-09  2.58250000e-09  2.46775850e-09 
 3.11450000e-09  1.13392680e+00  3.11450000e-09  2.54275256e-09  3.11450000e-09  2.44333809e-09 
 3.11550000e-09  1.08182402e+00  3.11550000e-09  2.71666112e-09  3.11550000e-09  2.49167326e-09 
 3.11650000e-09  1.03002670e+00  3.11650000e-09  2.49705329e-09  3.11650000e-09  2.44350906e-09 
 3.11750000e-09  9.78438290e-01  3.11750000e-09  2.67408529e-09  3.11750000e-09  2.49151649e-09 
 3.11850000e-09  9.27040816e-01  3.11850000e-09  2.50707038e-09  3.11850000e-09  2.44380222e-09 
 3.11950000e-09  8.75765769e-01  3.11950000e-09  2.73436929e-09  3.11950000e-09  2.49138343e-09 
 3.69950000e-09  9.09586875e-01  3.69950000e-09  3.60723640e-09  3.69950000e-09  2.46457132e-09 
 3.70050000e-09  9.51319753e-01  3.70050000e-09  3.67715236e-09  3.70050000e-09  2.46966902e-09 
 3.70150000e-09  9.92647123e-01  3.70150000e-09  3.52365920e-09  3.70150000e-09  2.46415971e-09 
 3.70250000e-09  1.03355103e+00  3.70250000e-09  3.29939071e-09  3.70250000e-09  2.46950804e-09 
 3.70350000e-09  1.07402137e+00  3.70350000e-09  2.74089751e-09  3.70350000e-09  2.46395282e-09 
 3.70450000e-09  1.11401746e+00  3.70450000e-09  2.62567346e-09  3.70450000e-09  2.47031878e-09 
 4.23650000e-09  1.13566197e+00  4.23650000e-09  2.33135244e-09  4.23650000e-09  2.44768400e-09 
 4.23750000e-09  1.08354807e+00  4.23750000e-09  2.60998906e-09  4.23750000e-09  2.48723520e-09 
 4.23850000e-09  1.03174285e+00  4.23850000e-09  2.28111202e-09  4.23850000e-09  2.44778520e-09 
 4.23950000e-09  9.80147274e-01  4.23950000e-09  2.56691612e-09  4.23950000e-09  2.48716747e-09 
 4.24050000e-09  9.28745265e-01  4.24050000e-09  2.28129438e-09  4.24050000e-09  2.44798476e-09 
 4.24150000e-09  8.77465544e-01  4.24150000e-09  2.61448785e-09  4.24150000e-09  2.48711662e-09 
 4.82150000e-09  9.08147641e-01  4.82150000e-09  3.52246043e-09  4.82150000e-09  2.46139170e-09 
 4.82250000e-09  9.49894910e-01  4.82250000e-09  3.62867114e-09  4.82250000e-09  2.47286475e-09 
 4.82350000e-09  9.91236059e-01  4.82350000e-09  3.41080925e-09  4.82350000e-09  2.46084392e-09 
 4.82450000e-09  1.03215484e+00  4.82450000e-09  3.23634330e-09  4.82450000e-09  2.47273868e-09 
 4.82550000e-09  1.07264045e+00  4.82550000e-09  2.63677014e-09  4.82550000e-09  2.46069820e-09 
 4.82650000e-09  1.11265338e+00  4.82650000e-09  2.55161353e-09  4.82650000e-09  2.47349213e-09 
 5.35850000e-09  1.13772201e+00  5.35850000e-09  2.29222191e-09  5.35850000e-09  2.44967602e-09 
 5.35950000e-09  1.08559485e+00  5.35950000e-09  2.54666854e-09  5.35950000e-09  2.48524001e-09 
 5.36050000e-09  1.03378017e+00  5.36050000e-09  2.24289681e-09  5.36050000e-09  2.44976067e-09 
 5.36150000e-09  9.82176030e-01  5.36150000e-09  2.50314519e-09  5.36150000e-09  2.48518983e-09 
 5.36250000e-09  9.30768580e-01  5.36250000e-09  2.24318197e-09  5.36250000e-09  2.44995058e-09 
 5.36350000e-09  8.79483292e-01  5.36350000e-09  2.54968779e-09  5.36350000e-09  2.48511700e-09 
 5.94350000e-09  9.06856956e-01  5.94350000e-09  3.48089063e-09  5.94350000e-09  2.46382470e-09 
 5.94450000e-09  9.48617135e-01  5.94450000e-09  3.60184954e-09  5.94450000e-09  2.47046178e-09 
 5.94550000e-09  9.89970658e-01  5.94550000e-09  3.37461992e-09  5.94550000e-09  2.46322096e-09 
 5.94650000e-09  1.03090277e+00  5.94650000e-09  3.22917937e-09  5.94650000e-09  2.47038390e-09 
 5.94750000e-09  1.07140205e+00  5.94750000e-09  2.60911515e-09  5.94750000e-09  2.46302034e-09 
 5.94850000e-09  1.11143004e+00  5.94850000e-09  2.52871735e-09  5.94850000e-09  2.47111848e-09 
 6.48050000e-09  1.13862539e+00  6.48050000e-09  2.28175046e-09  6.48050000e-09  2.45140203e-09 
