 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749735e-09  0.00000000e+00  2.46749746e-09 
 2.57850000e-09  9.39875604e-01  2.57850000e-09  4.16064588e-09  2.57850000e-09  2.46885207e-09 
 2.57950000e-09  9.75580131e-01  2.57950000e-09  3.41194306e-09  2.57950000e-09  2.46561987e-09 
 2.58050000e-09  1.01193344e+00  2.58050000e-09 -2.72535655e-09  2.58050000e-09  2.45714771e-09 
 2.58150000e-09  1.04913647e+00  2.58150000e-09 -5.93463795e-09  2.58150000e-09  2.46674836e-09 
 2.58250000e-09  1.08676096e+00  2.58250000e-09  1.13171139e-10  2.58250000e-09  2.48283188e-09 
 2.58350000e-09  1.12429132e+00  2.58350000e-09  7.57382040e-09  2.58350000e-09  2.47952042e-09 
 2.80050000e-09  1.94994137e+00  2.80050000e-09  7.91666071e-01  2.80050000e-09 -4.43483956e-05 
 2.80150000e-09  1.94994169e+00  2.80150000e-09  8.74704223e-01  2.80150000e-09 -9.64664612e-05 
 2.80250000e-09  1.94994221e+00  2.80250000e-09  9.56117762e-01  2.80250000e-09 -1.40168531e-04 
 2.80350000e-09  1.94994252e+00  2.80350000e-09  1.03575519e+00  2.80350000e-09 -1.69899348e-04 
 2.80450000e-09  1.94994302e+00  2.80450000e-09  1.11355098e+00  2.80450000e-09 -1.89426308e-04 
 2.80550000e-09  1.94994332e+00  2.80550000e-09  1.18962436e+00  2.80550000e-09 -2.04618479e-04 
 2.92050000e-09  1.94996825e+00  2.92050000e-09  1.94994133e+00  2.92050000e-09  8.89943893e-01 
 2.92150000e-09  1.94996833e+00  2.92150000e-09  1.94994840e+00  2.92150000e-09  9.50251627e-01 
 2.92250000e-09  1.94996848e+00  2.92250000e-09  1.94995451e+00  2.92250000e-09  1.00983447e+00 
 2.92350000e-09  1.94996857e+00  2.92350000e-09  1.94996009e+00  2.92350000e-09  1.07154474e+00 
 2.92450000e-09  1.94996873e+00  2.92450000e-09  1.94996537e+00  2.92450000e-09  1.13918416e+00 
 2.92550000e-09  1.94996881e+00  2.92550000e-09  1.94995903e+00  2.92550000e-09  1.21248104e+00 
 3.11450000e-09  1.13581917e+00  3.11450000e-09  1.94999988e+00  3.11450000e-09  1.94998656e+00 
 3.11550000e-09  1.08305097e+00  3.11550000e-09  1.95000001e+00  3.11550000e-09  1.94999220e+00 
 3.11650000e-09  1.03051867e+00  3.11650000e-09  1.94999988e+00  3.11650000e-09  1.94998769e+00 
 3.11750000e-09  9.78118289e-01  3.11750000e-09  1.95000000e+00  3.11750000e-09  1.94999557e+00 
 3.11850000e-09  9.25816582e-01  3.11850000e-09  1.94999987e+00  3.11850000e-09  1.94998812e+00 
 3.11950000e-09  8.73510555e-01  3.11950000e-09  1.95000000e+00  3.11950000e-09  1.94999352e+00 
 3.49850000e-09  6.65233655e-05  3.49850000e-09  1.14343065e+00  3.49850000e-09  1.94993802e+00 
 3.49950000e-09  6.54731798e-05  3.49950000e-09  1.08889165e+00  3.49950000e-09  1.94993494e+00 
 3.50050000e-09  6.44337353e-05  3.50050000e-09  1.03368372e+00  3.50050000e-09  1.94993591e+00 
 3.50150000e-09  6.34590559e-05  3.50150000e-09  9.77846583e-01  3.50150000e-09  1.94994334e+00 
 3.50250000e-09  6.24954132e-05  3.50250000e-09  9.21363578e-01  3.50250000e-09  1.94995705e+00 
 3.50350000e-09  6.15623699e-05  3.50350000e-09  8.64286111e-01  3.50350000e-09  1.94997822e+00 
 3.70050000e-09  9.42354395e-01  3.70050000e-09  6.53435618e-05  3.70050000e-09  1.94997847e+00 
 3.70150000e-09  9.79404600e-01  3.70150000e-09  6.35656775e-05  3.70150000e-09  1.94997868e+00 
 3.70250000e-09  1.01697542e+00  3.70250000e-09  6.21080534e-05  3.70250000e-09  1.94997969e+00 
 3.70350000e-09  1.05483970e+00  3.70350000e-09  6.04219465e-05  3.70350000e-09  1.94997987e+00 
 3.70450000e-09  1.09260974e+00  3.70450000e-09  5.90507006e-05  3.70450000e-09  1.94998083e+00 
 3.70550000e-09  1.13005138e+00  3.70550000e-09  5.74414773e-05  3.70550000e-09  1.94998099e+00 
 3.92150000e-09  1.94994098e+00  3.92150000e-09  8.44800919e-01  3.92150000e-09  1.95004446e+00 
 3.92250000e-09  1.94994151e+00  3.92250000e-09  9.26785886e-01  3.92250000e-09  1.94991377e+00 
 3.92350000e-09  1.94994184e+00  3.92350000e-09  1.00685709e+00  3.92350000e-09  1.94977174e+00 
 3.92450000e-09  1.94994234e+00  3.92450000e-09  1.08491377e+00  3.92450000e-09  1.94961446e+00 
 3.92550000e-09  1.94994265e+00  3.92550000e-09  1.16099063e+00  3.92550000e-09  1.94946225e+00 
 3.92650000e-09  1.94994315e+00  3.92650000e-09  1.23537801e+00  3.92650000e-09  1.94931018e+00 
 4.05450000e-09  1.94996966e+00  4.05450000e-09  1.94997813e+00  4.05450000e-09  1.19096298e+00 
 4.05550000e-09  1.94996974e+00  4.05550000e-09  1.95001018e+00  4.05550000e-09  1.13342942e+00 
 4.05650000e-09  1.94996987e+00  4.05650000e-09  1.95004195e+00  4.05650000e-09  1.07579099e+00 
 4.05750000e-09  1.94996994e+00  4.05750000e-09  1.95006998e+00  4.05750000e-09  1.01783802e+00 
 4.05850000e-09  1.94997008e+00  4.05850000e-09  1.95008961e+00  4.05850000e-09  9.59458443e-01 
 4.05950000e-09  1.94997018e+00  4.05950000e-09  1.95010483e+00  4.05950000e-09  9.00479515e-01 
 4.23650000e-09  1.13759247e+00  4.23650000e-09  1.94999983e+00  4.23650000e-09  6.68283073e-05 
 4.23750000e-09  1.08481638e+00  4.23750000e-09  1.94999999e+00  4.23750000e-09  7.28379972e-05 
 4.23850000e-09  1.03227916e+00  4.23850000e-09  1.94999983e+00  4.23850000e-09  6.27441724e-05 
 4.23950000e-09  9.79874898e-01  4.23950000e-09  1.95000002e+00  4.23950000e-09  6.88634639e-05 
 4.24050000e-09  9.27572922e-01  4.24050000e-09  1.94999982e+00  4.24050000e-09  5.83852944e-05 
 4.24150000e-09  8.75267255e-01  4.24150000e-09  1.94999998e+00  4.24150000e-09  6.44142507e-05 
 4.62050000e-09  6.65626002e-05  4.62050000e-09  1.14542677e+00  4.62050000e-09 -3.19821997e-06 
 4.62150000e-09  6.55143140e-05  4.62150000e-09  1.09091053e+00  4.62150000e-09 -1.23966458e-06 
 4.62250000e-09  6.44708585e-05  4.62250000e-09  1.03572350e+00  4.62250000e-09 -2.86156346e-07 
 4.62350000e-09  6.34976407e-05  4.62350000e-09  9.79908948e-01  4.62350000e-09  2.66219165e-06 
 4.62450000e-09  6.25305190e-05  4.62450000e-09  9.23446745e-01  4.62450000e-09  4.48103341e-06 
 4.62550000e-09  6.15998886e-05  4.62550000e-09  8.66391457e-01  4.62550000e-09  7.97913670e-06 
 4.82250000e-09  9.41599028e-01  4.82250000e-09  7.36316684e-05  4.82250000e-09  1.48078777e-06 
 4.82350000e-09  9.78640086e-01  4.82350000e-09  7.19210313e-05  4.82350000e-09  1.78800292e-06 
 4.82450000e-09  1.01620089e+00  4.82450000e-09  6.99489933e-05  4.82450000e-09  1.41561162e-06 
 4.82550000e-09  1.05406335e+00  4.82550000e-09  6.83382459e-05  4.82550000e-09  1.72744665e-06 
 4.82650000e-09  1.09183822e+00  4.82650000e-09  6.64687096e-05  4.82650000e-09  1.32080594e-06 
 4.82750000e-09  1.12928807e+00  4.82750000e-09  6.49418753e-05  4.82750000e-09  1.62918787e-06 
 5.04350000e-09  1.94994096e+00  5.04350000e-09  8.41013430e-01  5.04350000e-09 -7.65588081e-05 
 5.04450000e-09  1.94994151e+00  5.04450000e-09  9.23121706e-01  5.04450000e-09 -1.24711217e-04 
 5.04550000e-09  1.94994181e+00  5.04550000e-09  1.00348531e+00  5.04550000e-09 -1.62236100e-04 
 5.04650000e-09  1.94994235e+00  5.04650000e-09  1.08203799e+00  5.04650000e-09 -1.84210682e-04 
 5.04750000e-09  1.94994264e+00  5.04750000e-09  1.15879595e+00  5.04750000e-09 -1.99423478e-04 
 5.04850000e-09  1.94994316e+00  5.04850000e-09  1.23393230e+00  5.04850000e-09 -2.23961776e-04 
 5.16250000e-09  1.94996806e+00  5.16250000e-09  1.94994467e+00  5.16250000e-09  8.76721803e-01 
 5.16350000e-09  1.94996814e+00  5.16350000e-09  1.94995122e+00  5.16350000e-09  9.37408067e-01 
 5.16450000e-09  1.94996830e+00  5.16450000e-09  1.94995684e+00  5.16450000e-09  9.97133570e-01 
