 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749735e-09  0.00000000e+00  2.46749746e-09 
 2.57850000e-09  9.42483349e-01  2.57850000e-09  2.96915564e-09  2.57850000e-09  2.46769144e-09 
 2.57950000e-09  9.78661162e-01  2.57950000e-09  2.96750932e-09  2.57950000e-09  2.46768023e-09 
 2.58050000e-09  1.01493450e+00  2.58050000e-09  2.97074809e-09  2.58050000e-09  2.46769150e-09 
 2.58150000e-09  1.05105047e+00  2.58150000e-09  2.95101890e-09  2.58150000e-09  2.46764498e-09 
 2.58250000e-09  1.08686984e+00  2.58250000e-09  2.91909161e-09  2.58250000e-09  2.46764309e-09 
 2.58350000e-09  1.12239140e+00  2.58350000e-09  2.93650348e-09  2.58350000e-09  2.46774307e-09 
 2.80950000e-09  1.94999893e+00  2.80950000e-09  8.22777803e-01  2.80950000e-09 -6.58974009e-05 
 2.81050000e-09  1.94999961e+00  2.81050000e-09  9.05525503e-01  2.81050000e-09 -1.15949366e-04 
 2.81150000e-09  1.94999904e+00  2.81150000e-09  9.86434751e-01  2.81150000e-09 -1.55510167e-04 
 2.81250000e-09  1.94999969e+00  2.81250000e-09  1.06543377e+00  2.81250000e-09 -1.78615327e-04 
 2.81350000e-09  1.94999913e+00  2.81350000e-09  1.14254712e+00  2.81350000e-09 -1.95590348e-04 
 2.81450000e-09  1.94999977e+00  2.81450000e-09  1.21795159e+00  2.81450000e-09 -2.15603297e-04 
 2.92850000e-09  1.94999985e+00  2.92850000e-09  1.94993252e+00  2.92850000e-09  8.50958157e-01 
 2.92950000e-09  1.94999965e+00  2.92950000e-09  1.94993886e+00  2.92950000e-09  9.12205279e-01 
 2.93050000e-09  1.94999987e+00  2.93050000e-09  1.94994520e+00  2.93050000e-09  9.72111860e-01 
 2.93150000e-09  1.94999970e+00  2.93150000e-09  1.94995186e+00  2.93150000e-09  1.03192411e+00 
 2.93250000e-09  1.94999990e+00  2.93250000e-09  1.94995846e+00  2.93250000e-09  1.09524520e+00 
 2.93350000e-09  1.94999972e+00  2.93350000e-09  1.94995670e+00  2.93350000e-09  1.16600904e+00 
 3.11450000e-09  1.14021054e+00  3.11450000e-09  1.94999940e+00  3.11450000e-09  1.94999825e+00 
 3.11550000e-09  1.08792069e+00  3.11550000e-09  1.94999934e+00  3.11550000e-09  1.94999873e+00 
 3.11650000e-09  1.03573547e+00  3.11650000e-09  1.94999940e+00  3.11650000e-09  1.94999829e+00 
 3.11750000e-09  9.83552013e-01  3.11750000e-09  1.94999936e+00  3.11750000e-09  1.94999883e+00 
 3.11850000e-09  9.31342134e-01  3.11850000e-09  1.94999942e+00  3.11850000e-09  1.94999843e+00 
 3.11950000e-09  8.79042993e-01  3.11950000e-09  1.94999937e+00  3.11950000e-09  1.94999888e+00 
 3.51250000e-09  1.90453009e-05  3.51250000e-09  1.16049446e+00  3.51250000e-09  1.94993988e+00 
 3.51350000e-09  1.90798143e-05  3.51350000e-09  1.10614002e+00  3.51350000e-09  1.94993533e+00 
 3.51450000e-09  1.90118039e-05  3.51450000e-09  1.05111434e+00  3.51450000e-09  1.94993512e+00 
 3.51550000e-09  1.91334520e-05  3.51550000e-09  9.95456818e-01  3.51550000e-09  1.94994010e+00 
 3.51650000e-09  1.91274498e-05  3.51650000e-09  9.39147078e-01  3.51650000e-09  1.94995208e+00 
 3.51750000e-09  1.94093441e-05  3.51750000e-09  8.82235515e-01  3.51750000e-09  1.94997061e+00 
 3.70050000e-09  9.45406774e-01  3.70050000e-09  9.42005700e-05  3.70050000e-09  1.94996713e+00 
 3.70150000e-09  9.82407194e-01  3.70150000e-09  9.07873531e-05  3.70150000e-09  1.94996781e+00 
 3.70250000e-09  1.01912715e+00  3.70250000e-09  8.95307332e-05  3.70250000e-09  1.94996901e+00 
 3.70350000e-09  1.05547898e+00  3.70350000e-09  8.62576803e-05  3.70350000e-09  1.94996964e+00 
 3.70450000e-09  1.09145775e+00  3.70450000e-09  8.50958859e-05  3.70450000e-09  1.94997078e+00 
 3.70550000e-09  1.12716949e+00  3.70550000e-09  8.19557013e-05  3.70550000e-09  1.94997136e+00 
 3.93050000e-09  1.94999978e+00  3.93050000e-09  8.03574580e-01  3.93050000e-09  1.95010710e+00 
 3.93150000e-09  1.94999961e+00  3.93150000e-09  8.86747607e-01  3.93150000e-09  1.94997515e+00 
 3.93250000e-09  1.94999981e+00  3.93250000e-09  9.67966916e-01  3.93250000e-09  1.94984198e+00 
 3.93350000e-09  1.94999964e+00  3.93350000e-09  1.04709588e+00  3.93350000e-09  1.94968980e+00 
 3.93450000e-09  1.94999983e+00  3.93450000e-09  1.12413282e+00  3.93450000e-09  1.94953049e+00 
 3.93550000e-09  1.94999967e+00  3.93550000e-09  1.19925239e+00  3.93550000e-09  1.94938571e+00 
 4.06450000e-09  1.95000015e+00  4.06450000e-09  1.94998935e+00  4.06450000e-09  1.16218032e+00 
 4.06550000e-09  1.95000008e+00  4.06550000e-09  1.95002160e+00  4.06550000e-09  1.10462477e+00 
 4.06650000e-09  1.95000012e+00  4.06650000e-09  1.95005221e+00  4.06650000e-09  1.04683844e+00 
 4.06750000e-09  1.94999991e+00  4.06750000e-09  1.95007598e+00  4.06750000e-09  9.88700782e-01 
 4.06850000e-09  1.94999980e+00  4.06850000e-09  1.95009369e+00  4.06850000e-09  9.30025478e-01 
 4.06950000e-09  1.94999960e+00  4.06950000e-09  1.95010471e+00  4.06950000e-09  8.70741523e-01 
 4.23650000e-09  1.14189581e+00  4.23650000e-09  1.94999922e+00  4.23650000e-09  9.72594561e-05 
 4.23750000e-09  1.08960237e+00  4.23750000e-09  1.94999941e+00  4.23750000e-09  9.23593684e-05 
 4.23850000e-09  1.03741662e+00  4.23850000e-09  1.94999923e+00  4.23850000e-09  9.11981426e-05 
 4.23950000e-09  9.85233756e-01  4.23950000e-09  1.94999942e+00  4.23950000e-09  8.65483776e-05 
 4.24050000e-09  9.33026682e-01  4.24050000e-09  1.94999924e+00  4.24050000e-09  8.55136005e-05 
 4.24150000e-09  8.80730483e-01  4.24150000e-09  1.94999943e+00  4.24150000e-09  8.11007110e-05 
 4.63450000e-09  1.90437334e-05  4.63450000e-09  1.16249366e+00  4.63450000e-09 -3.10327094e-06 
 4.63550000e-09  1.90853345e-05  4.63550000e-09  1.10816026e+00  4.63550000e-09 -1.95561611e-06 
 4.63650000e-09  1.90080935e-05  4.63650000e-09  1.05315752e+00  4.63650000e-09 -6.66026515e-07 
 4.63750000e-09  1.91375133e-05  4.63750000e-09  9.97521037e-01  4.63750000e-09  1.70023843e-06 
 4.63850000e-09  1.91225698e-05  4.63850000e-09  9.41233974e-01  4.63850000e-09  3.85834672e-06 
 4.63950000e-09  1.94085572e-05  4.63950000e-09  8.84343249e-01  4.63950000e-09  6.89923135e-06 
 4.82250000e-09  9.44547833e-01  4.82250000e-09  1.06543152e-04  4.82250000e-09  2.72825670e-06 
 4.82350000e-09  9.81553787e-01  4.82350000e-09  1.03243800e-04  4.82350000e-09  2.16001938e-06 
 4.82450000e-09  1.01828118e+00  4.82450000e-09  1.01183882e-04  4.82450000e-09  2.59030947e-06 
 4.82550000e-09  1.05464185e+00  4.82550000e-09  9.80395901e-05  4.82550000e-09  2.03364907e-06 
 4.82650000e-09  1.09063372e+00  4.82650000e-09  9.61022995e-05  4.82650000e-09  2.46038512e-06 
 4.82750000e-09  1.12635539e+00  4.82750000e-09  9.31026619e-05  4.82750000e-09  1.91368758e-06 
 5.05250000e-09  1.94999979e+00  5.05250000e-09  8.00175194e-01  5.05250000e-09 -5.23312773e-05 
 5.05350000e-09  1.94999957e+00  5.05350000e-09  8.83384859e-01  5.05350000e-09 -1.04771236e-04 
 5.05450000e-09  1.94999983e+00  5.05450000e-09  9.64807582e-01  5.05450000e-09 -1.47748435e-04 
 5.05550000e-09  1.94999961e+00  5.05550000e-09  1.04432541e+00  5.05550000e-09 -1.75031795e-04 
 5.05650000e-09  1.94999986e+00  5.05650000e-09  1.12194465e+00  5.05650000e-09 -1.94128826e-04 
 5.05750000e-09  1.94999965e+00  5.05750000e-09  1.19779830e+00  5.05750000e-09 -2.09502349e-04 
 5.17150000e-09  1.94999981e+00  5.17150000e-09  1.94993730e+00  5.17150000e-09  8.46136644e-01 
 5.17250000e-09  1.94999991e+00  5.17250000e-09  1.94994268e+00  5.17250000e-09  9.07589229e-01 
 5.17350000e-09  1.94999981e+00  5.17350000e-09  1.94994876e+00  5.17350000e-09  9.67670825e-01 
 5.17450000e-09  1.94999991e+00  5.17450000e-09  1.94995480e+00  5.17450000e-09  1.02751284e+00 
 5.17550000e-09  1.94999984e+00  5.17550000e-09  1.94996080e+00  5.17550000e-09  1.09058062e+00 
 5.17650000e-09  1.94999993e+00  5.17650000e-09  1.94995982e+00  5.17650000e-09  1.16090271e+00 
 5.35850000e-09  1.14234529e+00  5.35850000e-09  1.94999934e+00  5.35850000e-09  1.94999765e+00 
 5.35950000e-09  1.09005006e+00  5.35950000e-09  1.94999940e+00  5.35950000e-09  1.94999826e+00 
 5.36050000e-09  1.03786340e+00  5.36050000e-09  1.94999936e+00  5.36050000e-09  1.94999758e+00 
 5.36150000e-09  9.85679943e-01  5.36150000e-09  1.94999942e+00  5.36150000e-09  1.94999869e+00 
 5.36250000e-09  9.33472944e-01  5.36250000e-09  1.94999937e+00  5.36250000e-09  1.94999790e+00 
 5.36350000e-09  8.81176929e-01  5.36350000e-09  1.94999942e+00  5.36350000e-09  1.94999894e+00 
 5.75650000e-09  1.90420603e-05  5.75650000e-09  1.16289579e+00  5.75650000e-09  1.94993994e+00 
 5.75750000e-09  1.90837485e-05  5.75750000e-09  1.10856920e+00  5.75750000e-09  1.94993565e+00 
 5.75850000e-09  1.90029734e-05  5.75850000e-09  1.05357370e+00  5.75850000e-09  1.94993484e+00 
 5.75950000e-09  1.91360907e-05  5.75950000e-09  9.97943648e-01  5.75950000e-09  1.94993993e+00 
 5.76050000e-09  1.91170812e-05  5.76050000e-09  9.41662909e-01  5.76050000e-09  1.94995122e+00 
 5.76150000e-09  1.94006422e-05  5.76150000e-09  8.84777230e-01  5.76150000e-09  1.94996982e+00 
 5.94450000e-09  9.43905458e-01  5.94450000e-09  9.43612933e-05  5.94450000e-09  1.94996693e+00 
 5.94550000e-09  9.80915594e-01  5.94550000e-09  9.08486562e-05  5.94550000e-09  1.94996793e+00 
 5.94650000e-09  1.01764859e+00  5.94650000e-09  8.96844712e-05  5.94650000e-09  1.94996881e+00 
 5.94750000e-09  1.05402393e+00  5.94750000e-09  8.63146381e-05  5.94750000e-09  1.94996975e+00 
 5.94850000e-09  1.09002383e+00  5.94850000e-09  8.52431101e-05  5.94850000e-09  1.94997059e+00 
