 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749732e-09  0.00000000e+00  2.46749746e-09 
 2.57750000e-09  9.09998518e-01  2.57750000e-09  2.96588268e-09  2.57750000e-09  2.46768600e-09 
 2.57850000e-09  9.51189493e-01  2.57850000e-09  2.96521110e-09  2.57850000e-09  2.46768733e-09 
 2.57950000e-09  9.91855374e-01  2.57950000e-09  2.96454747e-09  2.57950000e-09  2.46768539e-09 
 2.58050000e-09  1.03203584e+00  2.58050000e-09  2.96389932e-09  2.58050000e-09  2.46768567e-09 
 2.58150000e-09  1.07179645e+00  2.58150000e-09  2.96326147e-09  2.58150000e-09  2.46768384e-09 
 2.58250000e-09  1.11123554e+00  2.58250000e-09  2.96263453e-09  2.58250000e-09  2.46768467e-09 
 3.11450000e-09  1.13494194e+00  3.11450000e-09 -1.01098314e-06  3.11450000e-09  2.78443474e-09 
 3.11550000e-09  1.08296914e+00  3.11550000e-09 -9.90839901e-07  3.11550000e-09  2.15056623e-09 
 3.11650000e-09  1.03128132e+00  3.11650000e-09 -9.66945535e-07  3.11650000e-09  2.78187434e-09 
 3.11750000e-09  9.79773111e-01  3.11750000e-09 -9.47721390e-07  3.11750000e-09  2.15321017e-09 
 3.11850000e-09  9.28421387e-01  3.11850000e-09 -9.24820451e-07  3.11850000e-09  2.77927847e-09 
 3.11950000e-09  8.77154471e-01  3.11950000e-09 -9.06474618e-07  3.11950000e-09  2.15580570e-09 
 3.69950000e-09  9.07549514e-01  3.69950000e-09  2.15103529e-06  3.69950000e-09  1.86507282e-09 
 3.70050000e-09  9.48772475e-01  3.70050000e-09  2.10427541e-06  3.70050000e-09  3.06827164e-09 
 3.70150000e-09  9.89468328e-01  3.70150000e-09  2.04534126e-06  3.70150000e-09  1.86932392e-09 
 3.70250000e-09  1.02967602e+00  3.70250000e-09  2.00107365e-06  3.70250000e-09  3.06421233e-09 
 3.70350000e-09  1.06945909e+00  3.70350000e-09  1.94486184e-06  3.70350000e-09  1.87364557e-09 
 3.70450000e-09  1.10891397e+00  3.70450000e-09  1.90295935e-06  3.70450000e-09  3.06023423e-09 
 4.23650000e-09  1.13795780e+00  4.23650000e-09 -9.86577773e-07  4.23650000e-09  2.32088315e-09 
 4.23750000e-09  1.08596651e+00  4.23750000e-09 -9.63457624e-07  4.23750000e-09  2.61198224e-09 
 4.23850000e-09  1.03426629e+00  4.23850000e-09 -9.43643640e-07  4.23850000e-09  2.32206132e-09 
 4.23950000e-09  9.82747476e-01  4.23950000e-09 -9.21498160e-07  4.23950000e-09  2.61079136e-09 
 4.24050000e-09  9.31389865e-01  4.24050000e-09 -9.02573202e-07  4.24050000e-09  2.32323571e-09 
 4.24150000e-09  8.80117072e-01  4.24150000e-09 -8.81360718e-07  4.24150000e-09  2.60960625e-09 
 4.82150000e-09  9.05018725e-01  4.82150000e-09  2.15369341e-06  4.82150000e-09  1.81791071e-09 
 4.82250000e-09  9.46274780e-01  4.82250000e-09  2.10760085e-06  4.82250000e-09  3.11501608e-09 
 4.82350000e-09  9.87001740e-01  4.82350000e-09  2.04785577e-06  4.82350000e-09  1.82252236e-09 
 4.82450000e-09  1.02723775e+00  4.82450000e-09  2.00423983e-06  4.82450000e-09  3.11079534e-09 
 4.82550000e-09  1.06704433e+00  4.82550000e-09  1.94724013e-06  4.82550000e-09  1.82718368e-09 
 4.82650000e-09  1.10651593e+00  4.82650000e-09  1.90597387e-06  4.82650000e-09  3.10655174e-09 
 5.35850000e-09  1.14084325e+00  5.35850000e-09 -9.87769985e-07  5.35850000e-09  2.36562686e-09 
 5.35950000e-09  1.08883389e+00  5.35950000e-09 -9.65050387e-07  5.35950000e-09  2.56731897e-09 
 5.36050000e-09  1.03712142e+00  5.36050000e-09 -9.44781735e-07  5.36050000e-09  2.36648690e-09 
 5.36150000e-09  9.85592109e-01  5.36150000e-09 -9.23027997e-07  5.36150000e-09  2.56646543e-09 
 5.36250000e-09  9.34228610e-01  5.36250000e-09 -9.03659859e-07  5.36250000e-09  2.36726716e-09 
 5.36350000e-09  8.82949979e-01  5.36350000e-09 -8.82830207e-07  5.36350000e-09  2.56565968e-09 
 5.94450000e-09  9.43754805e-01  5.94450000e-09  2.11085729e-06  5.94450000e-09  3.17997795e-09 
 5.94550000e-09  9.84513305e-01  5.94550000e-09  2.05027008e-06  5.94550000e-09  1.76411019e-09 
 5.94650000e-09  1.02477812e+00  5.94650000e-09  2.00734385e-06  5.94650000e-09  3.17519366e-09 
 5.94750000e-09  1.06460876e+00  5.94750000e-09  1.94952463e-06  5.94750000e-09  1.76893883e-09 
 5.94850000e-09  1.10409769e+00  5.94850000e-09  1.90893277e-06  5.94850000e-09  3.17040322e-09 
 5.94950000e-09  1.14337115e+00  5.94950000e-09  1.85375034e-06  5.94950000e-09  1.77377041e-09 
 6.48050000e-09  1.14396248e+00  6.48050000e-09 -9.88942421e-07  6.48050000e-09  2.41321607e-09 
 6.48150000e-09  1.09193593e+00  6.48150000e-09 -9.66501700e-07  6.48150000e-09  2.51995341e-09 
 6.48250000e-09  1.04020759e+00  6.48250000e-09 -9.45901547e-07  6.48250000e-09  2.41363829e-09 
 6.48350000e-09  9.88668978e-01  6.48350000e-09 -9.24419841e-07  6.48350000e-09  2.51951204e-09 
 6.48450000e-09  9.37296852e-01  6.48450000e-09 -9.04729298e-07  6.48450000e-09  2.41402470e-09 
 6.48550000e-09  8.86013842e-01  6.48550000e-09 -8.84165163e-07  6.48550000e-09  2.51909549e-09 
 7.06650000e-09  9.42173772e-01  7.06650000e-09  2.11428088e-06  7.06650000e-09  3.21529303e-09 
 7.06750000e-09  9.82951796e-01  7.06750000e-09  2.05314796e-06  7.06750000e-09  1.73311965e-09 
 7.06850000e-09  1.02323494e+00  7.06850000e-09  2.01060645e-06  7.06850000e-09  3.21326993e-09 
 7.06950000e-09  1.06308162e+00  7.06950000e-09  1.95225081e-06  7.06950000e-09  1.73958042e-09 
 7.07050000e-09  1.10258294e+00  7.07050000e-09  1.91203587e-06  7.07050000e-09  3.20469945e-09 
 7.07150000e-09  1.14186197e+00  7.07150000e-09  1.85633978e-06  7.07150000e-09  1.74281811e-09 
 7.60250000e-09  1.14591211e+00  7.60250000e-09 -9.89696960e-07  7.60250000e-09  2.44813547e-09 
