 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749721e-09  0.00000000e+00  2.46749746e-09 
 2.57750000e-09  9.09169982e-01  2.57750000e-09  2.96051639e-09  2.57750000e-09  2.46768117e-09 
 2.57850000e-09  9.50767348e-01  2.57850000e-09  2.95549968e-09  2.57850000e-09  2.46768139e-09 
 2.57950000e-09  9.91976828e-01  2.57950000e-09  2.95047092e-09  2.57950000e-09  2.46768156e-09 
 2.58050000e-09  1.03280500e+00  2.58050000e-09  2.94684549e-09  2.58050000e-09  2.46768700e-09 
 2.58150000e-09  1.07326446e+00  2.58150000e-09  2.94569774e-09  2.58150000e-09  2.46768944e-09 
 2.58250000e-09  1.11335402e+00  2.58250000e-09  2.94763292e-09  2.58250000e-09  2.46769416e-09 
 2.82250000e-09  1.94988171e+00  2.82250000e-09  8.53327931e-01  2.82250000e-09 -7.74365219e-05 
 2.82350000e-09  1.94988298e+00  2.82350000e-09  9.23634810e-01  2.82350000e-09 -1.12991506e-04 
 2.82450000e-09  1.94988411e+00  2.82450000e-09  9.93364748e-01  2.82450000e-09 -1.37523481e-04 
 2.82550000e-09  1.94988534e+00  2.82550000e-09  1.06244386e+00  2.82550000e-09 -1.54081807e-04 
 2.82650000e-09  1.94988642e+00  2.82650000e-09  1.13094541e+00  2.82650000e-09 -1.66051312e-04 
 2.82750000e-09  1.94988761e+00  2.82750000e-09  1.19909993e+00  2.82750000e-09 -1.88827628e-04 
 2.94250000e-09  1.94995006e+00  2.94250000e-09  1.94988084e+00  2.94250000e-09  8.97732305e-01 
 2.94350000e-09  1.94995033e+00  2.94350000e-09  1.94988717e+00  2.94350000e-09  9.57895016e-01 
 2.94450000e-09  1.94995053e+00  2.94450000e-09  1.94989697e+00  2.94450000e-09  1.01751532e+00 
 2.94550000e-09  1.94995066e+00  2.94550000e-09  1.94990244e+00  2.94550000e-09  1.07971937e+00 
 2.94650000e-09  1.94995071e+00  2.94650000e-09  1.94990837e+00  2.94650000e-09  1.14849388e+00 
 2.94750000e-09  1.94995083e+00  2.94750000e-09  1.94990283e+00  2.94750000e-09  1.22179378e+00 
 3.11450000e-09  1.13298167e+00  3.11450000e-09  1.94999411e+00  3.11450000e-09  1.94999212e+00 
 3.11550000e-09  1.08093058e+00  3.11550000e-09  1.94999410e+00  3.11550000e-09  1.94999825e+00 
 3.11650000e-09  1.02917870e+00  3.11650000e-09  1.94999421e+00  3.11650000e-09  1.94999328e+00 
 3.11750000e-09  9.77627790e-01  3.11750000e-09  1.94999421e+00  3.11750000e-09  1.94999908e+00 
 3.11850000e-09  9.26254633e-01  3.11850000e-09  1.94999431e+00  3.11850000e-09  1.94999408e+00 
 3.11950000e-09  8.74990465e-01  3.11950000e-09  1.94999431e+00  3.11950000e-09  1.94999967e+00 
 3.56350000e-09  3.62192158e-05  3.56350000e-09  1.12047081e+00  3.56350000e-09  1.94995815e+00 
