 time            v(b_out)        time            v(u_puf_u_core_sel_ro) time            v(q)           
 0.00000000e+00  4.68653885e-09  0.00000000e+00  2.46749735e-09  0.00000000e+00  2.46749746e-09 
 1.00150000e-09  4.68654208e-09  1.00150000e-09  3.68861700e-05  1.00150000e-09  6.00721591e-04 
 2.57750000e-09  9.09984875e-01  2.57750000e-09  2.98035518e-09  2.57750000e-09  2.46769233e-09 
 2.57850000e-09  9.51173012e-01  2.57850000e-09  2.97301556e-09  2.57850000e-09  2.46766496e-09 
 2.57950000e-09  9.91836362e-01  2.57950000e-09  2.96624286e-09  2.57950000e-09  2.46767740e-09 
 2.58050000e-09  1.03201488e+00  2.58050000e-09  2.96061076e-09  2.58050000e-09  2.46767839e-09 
 2.58150000e-09  1.07177436e+00  2.58150000e-09  2.95794478e-09  2.58150000e-09  2.46768905e-09 
 2.58250000e-09  1.11121360e+00  2.58250000e-09  2.96320035e-09  2.58250000e-09  2.46769871e-09 
 3.11450000e-09  1.13525587e+00  3.11450000e-09  2.73082928e-09  3.11450000e-09  2.46548632e-09 
 3.11550000e-09  1.08328243e+00  3.11550000e-09  2.80150564e-09  3.11550000e-09  2.46966808e-09 
 3.11650000e-09  1.03159380e+00  3.11650000e-09  2.72962708e-09  3.11650000e-09  2.46548532e-09 
 3.11750000e-09  9.80083851e-01  3.11750000e-09  2.80034257e-09  3.11750000e-09  2.46966986e-09 
 3.11850000e-09  9.28729902e-01  3.11850000e-09  2.72860490e-09  3.11850000e-09  2.46548310e-09 
 3.11950000e-09  8.77459382e-01  3.11950000e-09  2.80015844e-09  3.11950000e-09  2.46967324e-09 
 3.69950000e-09  9.07300059e-01  3.69950000e-09  2.82421764e-09  3.69950000e-09  2.46249565e-09 
 3.70050000e-09  9.48523266e-01  3.70050000e-09  2.85925411e-09  3.70050000e-09  2.47255039e-09 
 3.70150000e-09  9.89219456e-01  3.70150000e-09  2.80386342e-09  3.70150000e-09  2.46251169e-09 
